A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2149,429,2748,865,1858,1355,1361,969,1514,1358,12.04,-6.84,20.95,-28.45,7.72,-52.74,0.33,-33.61,47_0004200_0004224-reel_begin_end.tiff
2,5182,608,5778,728,4932,1356,4407,1019,1514,1358,11.94,-15.72,20.8,-21.66,8.22,-52.79,0.42,-36.09,47_0004200_0004224-reel_begin_end.tiff
3,8106,579,8733,750,7835,1348,7340,1011,1514,1358,11.85,-14.28,21.17,-22.75,7.82,-52.39,0.46,-35.69,47_0004200_0004224-reel_begin_end.tiff
4,11050,585,11662,692,10797,1347,10272,1010,1514,1358,11.76,-14.58,20.86,-19.88,8.0,-52.34,0.19,-35.64,47_0004200_0004224-reel_begin_end.tiff
5,14016,577,14634,797,13695,1347,13241,1009,1514,1358,11.85,-14.18,21.04,-25.08,7.08,-52.34,0.33,-35.59,47_0004200_0004224-reel_begin_end.tiff
6,16972,606,17538,1004,16657,1360,16191,1020,1514,1358,11.94,-15.62,20.36,-35.34,7.26,-52.99,0.33,-36.14,47_0004200_0004224-reel_begin_end.tiff
7,19982,643,20541,899,19621,1350,19210,1018,1514,1358,11.94,-17.45,20.25,-30.14,6.57,-52.49,0.46,-36.04,47_0004200_0004224-reel_begin_end.tiff
8,23025,645,23568,926,22682,1353,22225,1015,1514,1358,12.13,-17.55,20.21,-31.48,7.03,-52.64,0.24,-35.89,47_0004200_0004224-reel_begin_end.tiff
9,26023,647,26595,891,25711,1350,25264,1019,1514,1358,11.81,-17.65,20.31,-29.74,7.17,-52.49,0.52,-36.09,47_0004200_0004224-reel_begin_end.tiff
10,29042,592,29567,888,28755,1352,28248,1024,1514,1358,12.09,-14.92,19.89,-29.59,7.82,-52.59,0.28,-36.33,47_0004200_0004224-reel_begin_end.tiff
11,32065,430,32596,1078,31713,1358,31271,982,1514,1358,12.13,-6.89,20.03,-39.01,6.9,-52.89,0.33,-34.25,47_0004200_0004224-reel_begin_end.tiff
12,35092,433,35645,803,34805,1356,34317,968,1514,1358,11.94,-7.04,20.16,-25.38,7.67,-52.79,0.42,-33.56,47_0004200_0004224-reel_begin_end.tiff
