A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3874,339,4393,1017,3730,1349,3277,969,1508,3280,9.22,-1.52,16.83,-35.72,7.11,-52.47,0.47,-33.3,47_0004825_0004849-reel_begin_end.tiff
2,6876,389,7381,937,6718,1349,6284,970,1508,3280,9.1,-4.05,16.51,-31.69,6.79,-52.47,0.42,-33.35,47_0004825_0004849-reel_begin_end.tiff
3,9902,403,10387,704,9741,1350,9307,970,1508,3280,9.19,-4.75,16.3,-19.94,6.83,-52.52,0.47,-33.35,47_0004825_0004849-reel_begin_end.tiff
4,12922,389,13426,862,12777,1351,12327,971,1508,3280,9.19,-4.05,16.58,-27.9,7.06,-52.57,0.47,-33.4,47_0004825_0004849-reel_begin_end.tiff
5,15934,385,16436,729,15801,1349,15334,969,1508,3280,9.22,-3.84,16.58,-21.2,7.27,-52.47,0.42,-33.3,47_0004825_0004849-reel_begin_end.tiff
6,18947,381,19449,891,18778,1346,18350,970,1508,3280,9.26,-3.64,16.62,-29.37,6.79,-52.32,0.51,-33.35,47_0004825_0004849-reel_begin_end.tiff
7,21982,405,22495,812,21815,1346,21387,970,1508,3280,9.19,-4.85,16.71,-25.38,6.74,-52.32,0.47,-33.35,47_0004825_0004849-reel_begin_end.tiff
8,24983,386,25494,706,24855,1348,24397,971,1508,3280,9.06,-3.89,16.55,-20.04,7.18,-52.42,0.47,-33.4,47_0004825_0004849-reel_begin_end.tiff
9,27918,441,28434,924,27762,1385,27334,972,1508,3280,8.99,-6.67,16.55,-31.03,6.7,-54.29,0.42,-33.45,47_0004825_0004849-reel_begin_end.tiff
10,31041,402,31551,729,30874,1351,30460,970,1508,3280,9.03,-4.7,16.51,-21.2,6.58,-52.57,0.51,-33.35,47_0004825_0004849-reel_begin_end.tiff
11,34048,383,34561,782,33890,1346,33472,967,1508,3280,8.99,-3.74,16.51,-23.87,6.67,-52.32,0.54,-33.2,47_0004825_0004849-reel_begin_end.tiff
