A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2366,373,2840,1065,2210,1351,1768,970,1511,1770,9.27,-3.38,16.18,-38.28,6.99,-52.71,0.54,-33.49,47_0004850_0004874-reel_begin_end.tiff
2,5373,401,5861,805,5231,1347,4778,967,1511,1770,9.22,-4.79,16.35,-25.17,7.15,-52.51,0.54,-33.34,47_0004850_0004874-reel_begin_end.tiff
3,8390,384,8881,758,8235,1348,7793,968,1511,1770,9.18,-3.93,16.35,-22.8,6.92,-52.56,0.46,-33.39,47_0004850_0004874-reel_begin_end.tiff
4,11415,352,11909,1030,11281,1350,10825,968,1511,1770,9.11,-2.32,16.32,-36.52,7.15,-52.66,0.49,-33.39,47_0004850_0004874-reel_begin_end.tiff
5,14427,348,14880,994,14277,1348,13833,968,1511,1770,9.13,-2.12,15.75,-34.7,6.94,-52.56,0.46,-33.39,47_0004850_0004874-reel_begin_end.tiff
6,17395,391,17856,1035,17258,1351,16805,968,1511,1770,9.11,-4.28,15.83,-36.77,7.11,-52.71,0.49,-33.39,47_0004850_0004874-reel_begin_end.tiff
7,20422,417,20921,786,20264,1347,19838,970,1511,1770,9.06,-5.6,16.35,-24.21,6.76,-52.51,0.54,-33.49,47_0004850_0004874-reel_begin_end.tiff
8,23443,436,23950,935,23282,1348,22848,969,1511,1770,9.22,-6.55,16.62,-31.72,6.87,-52.56,0.54,-33.44,47_0004850_0004874-reel_begin_end.tiff
9,26447,405,26941,841,26284,1349,25855,969,1511,1770,9.13,-4.99,16.35,-26.98,6.76,-52.61,0.49,-33.44,47_0004850_0004874-reel_begin_end.tiff
10,29467,414,29974,728,29341,1349,28891,972,1511,1770,8.99,-5.44,16.39,-21.28,7.15,-52.61,0.58,-33.59,47_0004850_0004874-reel_begin_end.tiff
11,32497,376,33002,701,32315,1342,31905,969,1511,1770,9.13,-3.53,16.51,-19.92,6.48,-52.25,0.49,-33.44,47_0004850_0004874-reel_begin_end.tiff
12,35508,387,36460,1225,35342,1342,34908,968,1511,1770,9.29,-4.08,23.19,-46.35,6.87,-52.25,0.54,-33.39,47_0004850_0004874-reel_begin_end.tiff
