A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2157,384,2902,716,1835,1351,1374,961,1516,1381,11.85,-5.64,22.73,-21.66,7.15,-52.28,0.42,-33.47,47_0004400_0004424-reel_begin_end.tiff
2,5168,353,5913,810,4827,1352,4380,962,1516,1381,12.01,-4.15,22.89,-26.19,7.03,-52.33,0.51,-33.52,47_0004400_0004424-reel_begin_end.tiff
3,8179,446,8935,834,7857,1350,7410,962,1516,1381,11.73,-8.64,22.77,-27.35,7.03,-52.23,0.51,-33.52,47_0004400_0004424-reel_begin_end.tiff
4,11202,396,11949,800,10872,1349,10432,959,1516,1381,11.78,-6.22,22.68,-25.71,6.96,-52.19,0.54,-33.38,47_0004400_0004424-reel_begin_end.tiff
5,14134,405,14903,948,13853,1357,13375,963,1516,1381,11.66,-6.66,22.89,-32.85,7.56,-52.57,0.58,-33.57,47_0004400_0004424-reel_begin_end.tiff
6,17159,399,17923,876,16842,1350,16379,970,1516,1381,11.73,-6.37,22.89,-29.37,7.11,-52.23,0.35,-33.91,47_0004400_0004424-reel_begin_end.tiff
7,20189,416,20934,683,19875,1351,19422,961,1516,1381,11.73,-7.19,22.61,-20.07,7.15,-52.28,0.54,-33.47,47_0004400_0004424-reel_begin_end.tiff
8,23194,426,23946,724,22923,1352,22427,960,1516,1381,11.66,-7.67,22.64,-22.04,7.71,-52.33,0.47,-33.43,47_0004400_0004424-reel_begin_end.tiff
9,26204,438,26956,828,25917,1346,25440,958,1516,1381,11.66,-8.25,22.64,-27.06,7.47,-52.04,0.51,-33.33,47_0004400_0004424-reel_begin_end.tiff
10,29228,398,29986,733,28953,1312,28472,958,1516,1381,11.57,-6.32,22.64,-22.48,7.56,-50.4,0.54,-33.33,47_0004400_0004424-reel_begin_end.tiff
11,32243,402,33004,740,31970,1348,31487,960,1516,1381,11.5,-6.51,22.61,-22.81,7.52,-52.14,0.47,-33.43,47_0004400_0004424-reel_begin_end.tiff
12,35227,386,35988,783,34946,1351,34474,962,1516,1381,11.41,-5.74,22.52,-24.89,7.31,-52.28,0.42,-33.52,47_0004400_0004424-reel_begin_end.tiff
