A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2070,372,2517,480,1897,1354,1375,964,1530,1362,10.63,-4.44,17.24,-9.68,8.07,-52.14,0.35,-33.19,47_0004000_0004024-reel_begin_end.tiff
2,5077,454,5518,805,4860,1356,4379,968,1530,1362,10.58,-8.42,17.11,-25.47,7.37,-52.23,0.26,-33.39,47_0004000_0004024-reel_begin_end.tiff
3,8109,408,8523,906,7871,1362,7414,967,1530,1362,10.76,-6.19,16.88,-30.38,7.24,-52.53,0.48,-33.34,47_0004000_0004024-reel_begin_end.tiff
4,11139,424,,,10864,1354,10435,962,1530,1362,10.76,-6.96,,,6.69,-52.14,0.35,-33.1,47_0004000_0004024-reel_begin_end.tiff
5,14149,444,14584,808,13905,1357,13442,964,1530,1362,10.76,-7.94,17.2,-25.62,7.15,-52.28,0.3,-33.19,47_0004000_0004024-reel_begin_end.tiff
6,17160,405,17604,621,16928,1351,16474,975,1530,1362,10.63,-6.04,17.2,-16.53,7.19,-51.99,0.48,-33.73,47_0004000_0004024-reel_begin_end.tiff
7,20187,448,20644,584,19915,1355,19504,969,1530,1362,10.58,-8.13,17.34,-14.74,6.56,-52.19,0.48,-33.44,47_0004000_0004024-reel_begin_end.tiff
8,23200,472,23663,610,22993,1356,22505,966,1530,1362,10.63,-9.3,17.48,-16.0,7.56,-52.23,0.35,-33.29,47_0004000_0004024-reel_begin_end.tiff
9,26207,434,27105,1171,26015,1354,25530,982,1530,1362,10.58,-7.45,23.87,-43.25,7.74,-52.14,0.57,-34.07,47_0004000_0004024-reel_begin_end.tiff
10,29246,397,29691,922,28996,1350,28542,964,1530,1362,10.72,-5.65,17.3,-31.15,7.02,-51.94,0.3,-33.19,47_0004000_0004024-reel_begin_end.tiff
11,32253,385,32655,1028,32077,1357,31574,971,1530,1362,10.52,-5.07,16.47,-36.3,7.92,-52.28,0.48,-33.53,47_0004000_0004024-reel_begin_end.tiff
12,35276,430,36190,1135,35044,1357,34572,966,1530,1362,10.72,-7.26,24.24,-41.5,7.28,-52.28,0.3,-33.29,47_0004000_0004024-reel_begin_end.tiff
