A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1261,462,,,1095,1379,665,1025,1517,653,9.74,-8.65,,,7.32,-53.64,1.05,-36.27,47_0002250_0002274-reel_begin_end.tiff
2,4284,386,,,4154,1375,3682,1009,1517,653,9.93,-4.92,,,8.03,-53.44,1.15,-35.48,47_0002250_0002274-reel_begin_end.tiff
3,7291,503,,,7146,1377,6711,1025,1517,653,9.74,-10.66,,,7.62,-53.54,1.29,-36.27,47_0002250_0002274-reel_begin_end.tiff
4,10289,404,11021,1211,10169,1377,9712,1021,1517,653,9.56,-5.8,20.23,-45.39,7.81,-53.54,1.15,-36.07,47_0002250_0002274-reel_begin_end.tiff
5,13310,394,13980,1168,13155,1377,12742,1021,1517,653,9.43,-5.31,19.19,-43.29,7.17,-53.54,1.15,-36.07,47_0002250_0002274-reel_begin_end.tiff
6,16327,441,17015,1249,16160,1375,15765,1023,1517,653,9.39,-7.62,19.41,-47.26,6.95,-53.44,1.2,-36.17,47_0002250_0002274-reel_begin_end.tiff
7,19342,444,19969,1242,19197,1377,18749,1007,1517,653,9.61,-7.76,18.74,-46.92,7.49,-53.54,0.96,-35.39,47_0002250_0002274-reel_begin_end.tiff
8,22363,416,23039,1288,22212,1379,21785,1015,1517,653,9.47,-6.39,19.33,-49.17,7.27,-53.64,1.05,-35.78,47_0002250_0002274-reel_begin_end.tiff
9,25380,442,26019,1290,25213,1372,24812,1016,1517,653,9.43,-7.66,18.74,-49.27,7.0,-53.29,1.15,-35.83,47_0002250_0002274-reel_begin_end.tiff
10,28384,437,29041,1309,28229,1377,27828,1025,1517,653,9.34,-7.42,18.92,-50.2,7.09,-53.54,1.24,-36.27,47_0002250_0002274-reel_begin_end.tiff
11,31420,420,31818,980,31296,1374,30855,1024,1517,653,9.43,-6.59,15.23,-34.06,7.62,-53.39,1.2,-36.22,47_0002250_0002274-reel_begin_end.tiff
12,34446,421,35070,1163,34307,1376,33859,1007,1517,653,9.52,-6.63,18.61,-43.04,7.49,-53.49,0.96,-35.39,47_0002250_0002274-reel_begin_end.tiff
