A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
10,30833,700,31582.0,1208.0,30534,1350,30047.0,1016.0,1520,2870,11.84,-20.19,22.73,-44.5,7.49,-51.29,0.41,-35.31,127,47_0003725_0003749-reel_begin_end,1106,-78.166595,172.300598
11,33861,660,34390.0,1079.0,33543,1352,33070.0,1013.0,1520,2870,11.96,-18.27,19.65,-38.32,7.33,-51.39,0.46,-35.16,127,47_0003725_0003749-reel_begin_end,1107,-78.163803,172.2061
1,1981,551,2744.0,1206.0,1806,1352,1360.0,1016.0,1517,1357,9.47,-12.96,20.66,-44.56,6.9,-51.61,0.36,-35.4,127,47_0003750_0003774-reel_begin_end,1079,-78.221893,174.911407
2,4995,566,5763.0,1222.0,4849,1352,4393.0,1015.0,1517,1357,9.24,-13.68,20.5,-45.34,7.1,-51.61,0.41,-35.35,127,47_0003750_0003774-reel_begin_end,1080,-78.220398,174.811401
3,8015,587,8611.0,1154.0,7928,1352,7419.0,1013.0,1517,1357,9.24,-14.69,17.98,-42.06,7.96,-51.61,0.5,-35.25,127,47_0003750_0003774-reel_begin_end,1081,-78.217606,174.716904
4,11027,516,11783.0,1147.0,10895,1352,10418.0,1017.0,1517,1357,9.27,-11.27,20.35,-41.72,7.33,-51.61,0.34,-35.44,127,47_0003750_0003774-reel_begin_end,1082,-78.217499,174.622406
5,14053,570,14830.0,1139.0,13880,1349,13446.0,1014.0,1517,1357,9.35,-13.87,20.75,-41.33,6.82,-51.47,0.45,-35.3,127,47_0003750_0003774-reel_begin_end,1083,-78.214798,174.514008
6,17069,557,17951.0,1281.0,16926,1354,16470.0,1018.0,1517,1357,9.15,-13.25,22.08,-48.18,7.05,-51.71,0.36,-35.49,127,47_0003750_0003774-reel_begin_end,1084,-78.213303,174.418106
7,20066,553,20638.0,1019.0,19920,1348,19480.0,1015.0,1517,1357,8.96,-13.05,17.35,-35.54,6.82,-51.42,0.36,-35.35,127,47_0003750_0003774-reel_begin_end,1085,-78.211899,174.319504
8,23097,724,24114.0,1263.0,22924,1356,22506.0,1018.0,1517,1357,9.12,-21.31,24.03,-47.32,6.58,-51.8,0.45,-35.49,127,47_0003750_0003774-reel_begin_end,1086,-78.210403,174.227707
9,26127,559,26858.0,1047.0,25970,1350,25541.0,1022.0,1517,1357,9.12,-13.34,19.84,-36.89,6.82,-51.51,0.53,-35.69,127,47_0003750_0003774-reel_begin_end,1087,-78.209,174.129105
10,29172,550,29935.0,1097.0,28945,1350,28549.0,1017.0,1517,1357,9.63,-12.91,20.82,-39.3,6.3,-51.51,0.5,-35.44,127,47_0003750_0003774-reel_begin_end,1088,-78.207596,174.037292
11,32221,530,32977.0,1268.0,31989,1350,31560.0,1015.0,1517,1357,10.06,-11.94,21.14,-47.56,6.66,-51.51,0.36,-35.35,127,47_0003750_0003774-reel_begin_end,1089,-78.204803,173.942795
12,35313,629,35826.0,1174.0,35103,1356,34604.0,1024.0,1517,1357,10.97,-16.72,18.49,-43.02,7.89,-51.8,0.57,-35.78,127,47_0003750_0003774-reel_begin_end,1090,-78.201996,173.844193
1,3493,765,4137.0,1259.0,3360,1347,2870.0,1188.0,1533,2873,9.4,-23.56,18.73,-47.1,7.48,-51.29,0.39,-43.71,127,47_0003775_0003799-reel_begin_end,1063,-78.229599,176.523499
2,6528,754,7177.0,1207.0,6388,1351,5908.0,1182.0,1533,2873,9.48,-23.03,18.87,-44.62,7.45,-51.48,0.5,-43.43,127,47_0003775_0003799-reel_begin_end,1064,-78.229507,176.423492
3,9530,758,10200.0,1250.0,9400,1349,8926.0,1186.0,1533,2873,9.36,-23.22,19.06,-46.67,7.48,-51.38,0.62,-43.62,127,47_0003775_0003799-reel_begin_end,1065,-78.230804,176.319199
4,12551,561,13242.0,1267.0,12394,1352,11931.0,1015.0,1533,2873,9.52,-13.84,19.52,-47.48,7.25,-51.53,0.55,-35.47,127,47_0003775_0003799-reel_begin_end,1066,-78.230804,176.214996
5,15575,598,16290.0,1186.0,15405,1349,14968.0,1016.0,1533,2873,9.29,-15.6,19.64,-43.62,6.83,-51.38,0.5,-35.52,127,47_0003775_0003799-reel_begin_end,1067,-78.229294,176.114899
6,18585,602,19327.0,1211.0,18444,1354,17975.0,1016.0,1533,2873,9.29,-15.79,20.03,-44.81,7.25,-51.62,0.46,-35.52,127,47_0003775_0003799-reel_begin_end,1068,-78.229294,176.014893
7,21582,542,22027.0,946.0,21431,1354,20991.0,1017.0,1533,2873,9.1,-12.93,15.54,-32.18,6.91,-51.62,0.55,-35.56,127,47_0003775_0003799-reel_begin_end,1069,-78.233398,175.914703
8,24628,613,25028.0,1054.0,24517,1354,24048.0,1044.0,1533,2873,9.48,-16.32,15.27,-37.33,7.87,-51.62,1.08,-36.85,127,47_0003775_0003799-reel_begin_end,1070,-78.233307,175.813202
9,27637,600,28037.0,826.0,27533,1355,27043.0,1017.0,1533,2873,9.17,-15.7,14.96,-26.46,7.67,-51.67,0.57,-35.56,127,47_0003775_0003799-reel_begin_end,1071,-78.2332,175.709106
10,30647,530,31042.0,700.0,30514,1355,30056.0,1020.0,1533,2873,9.17,-12.36,14.89,-20.46,7.25,-51.67,0.62,-35.71,127,47_0003775_0003799-reel_begin_end,1072,-78.2332,175.603394
11,33688,629,34488.0,1220.0,33516,1351,33079.0,1017.0,1533,2873,9.48,-17.08,21.06,-45.24,6.99,-51.48,0.66,-35.56,127,47_0003775_0003799-reel_begin_end,1073,-78.234497,175.503296
1,3496,539,3837.0,1092.0,3345,1351,2879.0,1010.0,1517,2869,9.4,-12.71,14.4,-39.51,7.18,-52.06,0.35,-35.53,127,47_0003825_0003849-reel_begin_end,1031,-78.111206,179.665802
2,6521,613,,,6346,1352,5897.0,1011.0,1517,2869,9.47,-16.3,,,6.91,-52.11,0.32,-35.58,127,47_0003825_0003849-reel_begin_end,1032,-78.106995,179.5672
3,9515,563,10163.0,1163.0,9356,1353,8917.0,1018.0,1517,2869,9.09,-13.87,18.59,-42.95,6.76,-52.16,0.32,-35.92,127,47_0003825_0003849-reel_begin_end,1033,-78.111099,179.4767
4,12532,532,13130.0,1100.0,12371,1351,11937.0,1014.0,1517,2869,9.05,-12.37,17.81,-39.9,6.69,-52.06,0.32,-35.73,127,47_0003825_0003849-reel_begin_end,1034,-78.116592,179.372406
5,15570,557,,,15432,1364,14967.0,1025.0,1517,2869,9.16,-13.58,,,7.14,-52.69,0.32,-36.26,127,47_0003825_0003849-reel_begin_end,1035,-78.120697,179.273697
6,18599,300,19202.0,1048.0,18483,1352,17961.0,1020.0,1517,2869,9.59,-1.13,18.43,-37.38,7.89,-52.11,0.23,-36.02,127,47_0003825_0003849-reel_begin_end,1036,-78.126099,179.179001
7,21619,300,22222.0,1113.0,21423,1351,20987.0,1011.0,1517,2869,9.59,-1.13,18.43,-40.53,6.71,-52.06,0.32,-35.58,127,47_0003825_0003849-reel_begin_end,1037,-78.130203,179.078903
8,24667,540,,,24456,1354,24025.0,1016.0,1517,2869,9.85,-12.76,,,6.76,-52.21,0.44,-35.83,127,47_0003825_0003849-reel_begin_end,1038,-78.135696,178.980103
9,27662,718,,,27503,1352,27027.0,1014.0,1517,2869,9.63,-21.38,,,7.3,-52.11,0.32,-35.73,127,47_0003825_0003849-reel_begin_end,1039,-78.141098,178.880005
10,30682,519,,,30512,1354,30044.0,1014.0,1517,2869,9.63,-11.74,,,7.14,-52.21,0.28,-35.73,127,47_0003825_0003849-reel_begin_end,1040,-78.145203,178.775696
11,33720,637,34323.0,1284.0,33537,1351,33079.0,1186.0,1517,2869,9.75,-17.46,18.59,-48.81,7.07,-52.06,0.35,-44.06,127,47_0003825_0003849-reel_begin_end,1041,-78.147903,178.681107
1,1966,416,2823.0,1224.0,1788,1354,1357.0,970.0,1520,1352,9.25,-6.75,21.81,-45.91,6.64,-52.21,0.31,-33.6,127,47_0003850_0003874-reel_begin_end,1030,-78.115295,179.7603
2,5013,389,,,4844,1352,4405.0,966.0,1520,1352,9.35,-5.44,,,6.87,-52.11,0.43,-33.4,127,47_0003850_0003874-reel_begin_end,1031,-78.111206,179.665802
3,7949,384,8324.0,1028.0,7782,1354,7335.0,965.0,1520,1352,9.44,-5.2,14.93,-36.41,6.99,-52.21,0.43,-33.35,127,47_0003850_0003874-reel_begin_end,1032,-78.106995,179.5672
4,10959,392,,,10837,1356,10350.0,964.0,1520,1352,9.44,-5.59,,,7.65,-52.3,0.51,-33.31,127,47_0003850_0003874-reel_begin_end,1033,-78.111099,179.4767
5,13993,403,14792.0,1140.0,13853,1353,13388.0,967.0,1520,1352,9.35,-6.12,21.06,-41.83,7.29,-52.16,0.48,-33.45,127,47_0003850_0003874-reel_begin_end,1034,-78.116592,179.372406
6,16988,380,17556.0,948.0,16855,1345,16392.0,961.0,1520,1352,9.13,-5.0,17.46,-32.53,7.18,-51.77,0.39,-33.16,127,47_0003850_0003874-reel_begin_end,1035,-78.120697,179.273697
7,20002,426,20984.0,1265.0,19849,1353,19412.0,964.0,1520,1352,9.04,-7.23,23.44,-47.89,6.8,-52.16,0.39,-33.31,127,47_0003850_0003874-reel_begin_end,,,
8,23051,429,,,22905,1356,22440.0,967.0,1520,1352,9.32,-7.38,,,7.18,-52.3,0.36,-33.45,127,47_0003850_0003874-reel_begin_end,,,
9,26045,441,26775.0,1072.0,25915,1354,25450.0,965.0,1520,1352,9.08,-7.96,19.79,-38.54,7.18,-52.21,0.36,-33.35,127,47_0003850_0003874-reel_begin_end,,,
10,29063,425,,,28909,1352,28465.0,967.0,1520,1352,9.2,-7.18,,,6.94,-52.11,0.43,-33.45,127,47_0003850_0003874-reel_begin_end,,,
11,32085,612,32659.0,1172.0,31974,1351,31482.0,1011.0,1520,1352,9.08,-16.25,17.5,-43.39,7.46,-52.06,0.24,-35.58,127,47_0003850_0003874-reel_begin_end,,,
12,35121,595,35661.0,1065.0,34967,1351,34515.0,1014.0,1520,1352,9.32,-15.42,17.24,-38.2,7.06,-52.06,0.43,-35.73,127,47_0003850_0003874-reel_begin_end,,,
1,3506,300,3940.0,584.0,3353,1356,2892.0,968.0,1514,2874,9.55,-1.1,15.91,-14.81,7.31,-52.06,0.55,-33.34,127,47_0003875_0003899-reel_begin_end,991,-78.530807,-179.295303
2,6510,315,6970.0,825.0,6343,1352,5902.0,967.0,1514,2874,9.31,-1.82,16.06,-26.43,6.87,-51.87,0.4,-33.29,127,47_0003875_0003899-reel_begin_end,992,-78.512894,-179.296494
3,9447,300,9879.0,851.0,9320,1358,8850.0,968.0,1514,2874,9.27,-1.1,15.61,-27.69,7.41,-52.15,0.52,-33.34,127,47_0003875_0003899-reel_begin_end,993,-78.493698,-179.287994
4,12477,300,12893.0,898.0,12366,1360,11882.0,968.0,1514,2874,9.27,-1.1,15.37,-29.96,7.64,-52.25,0.55,-33.34,127,47_0003875_0003899-reel_begin_end,994,-78.473206,-179.276703
5,15433,300,15859.0,795.0,15258,1354,14832.0,972.0,1514,2874,9.36,-1.1,15.61,-24.99,6.79,-51.96,0.55,-33.53,127,47_0003875_0003899-reel_begin_end,995,-78.458099,-179.273804
6,18370,300,18804.0,711.0,18219,1351,17756.0,964.0,1514,2874,9.31,-1.1,15.68,-20.93,7.1,-51.82,0.31,-33.14,127,47_0003875_0003899-reel_begin_end,996,-78.4375,-179.270798
7,21320,300,21719.0,841.0,21179,1355,20722.0,965.0,1514,2874,9.17,-1.1,15.02,-27.21,7.1,-52.01,0.4,-33.19,127,47_0003875_0003899-reel_begin_end,997,-78.415604,-179.267807
8,24347,300,,,24234,1358,23742.0,966.0,1514,2874,9.27,-1.1,,,7.61,-52.15,0.4,-33.24,127,47_0003875_0003899-reel_begin_end,998,-78.397705,-179.268997
9,27336,303,28162.0,1087.0,27220,1357,26749.0,966.0,1514,2874,8.96,-1.25,21.07,-39.08,7.26,-52.11,0.35,-33.24,127,47_0003875_0003899-reel_begin_end,999,-78.377197,-179.267395
10,30372,434,31203.0,1203.0,30250,1351,29772.0,966.0,1514,2874,9.2,-7.57,21.38,-44.68,7.41,-51.82,0.4,-33.24,127,47_0003875_0003899-reel_begin_end,1000,-78.359299,-179.263107
11,33402,436,34111.0,1214.0,33212,1369,32804.0,966.0,1514,2874,9.2,-7.66,19.59,-45.21,6.41,-52.69,0.43,-33.24,127,47_0003875_0003899-reel_begin_end,1001,-78.338806,-179.254593
1,3520,331,,,3338,1352,2890.0,964.0,1521,2884,9.69,-2.37,,,7.02,-51.47,0.46,-32.82,127,47_0003925_0003949-reel_begin_end,960,-79.126007,-179.445908
2,6504,336,,,6359,1353,5908.0,978.0,1521,2884,9.45,-2.61,,,7.33,-51.52,0.73,-33.49,127,47_0003925_0003949-reel_begin_end,961,-79.104004,-179.447098
3,9521,366,,,9379,1355,8910.0,969.0,1521,2884,9.41,-4.06,,,7.33,-51.62,0.46,-33.06,127,47_0003925_0003949-reel_begin_end,962,-79.086197,-179.444
4,12558,393,13055.0,998.0,12410,1362,11956.0,975.0,1521,2884,9.37,-5.35,16.65,-34.45,7.2,-51.96,0.55,-33.34,127,47_0003925_0003949-reel_begin_end,963,-79.067001,-179.449402
5,15552,300,16111.0,1072.0,15425,1358,14956.0,967.0,1521,2884,9.28,-0.88,17.47,-38.01,7.42,-51.76,0.55,-32.96,127,47_0003925_0003949-reel_begin_end,964,-79.049194,-179.445007
6,18553,300,,,18470,1360,17976.0,970.0,1521,2884,9.0,-0.88,,,7.79,-51.86,0.55,-33.1,127,47_0003925_0003949-reel_begin_end,965,-79.029999,-179.442001
7,21587,300,21898.0,681.0,21454,1355,20997.0,968.0,1521,2884,9.06,-0.88,13.61,-19.21,7.11,-51.62,0.42,-33.01,127,47_0003925_0003949-reel_begin_end,966,-79.0121,-179.443207
8,24603,300,25106.0,942.0,24492,1361,24016.0,968.0,1521,2884,9.15,-0.88,16.51,-31.76,7.52,-51.91,0.55,-33.01,127,47_0003925_0003949-reel_begin_end,967,-78.991592,-179.444305
9,27610,300,28113.0,934.0,27465,1354,27032.0,970.0,1521,2884,9.1,-0.88,16.47,-31.37,6.98,-51.57,0.64,-33.1,127,47_0003925_0003949-reel_begin_end,968,-78.972305,-179.435806
10,30643,300,31141.0,1104.0,30517,1359,30066.0,969.0,1521,2884,9.0,-0.88,16.29,-39.55,7.16,-51.81,0.55,-33.06,127,47_0003925_0003949-reel_begin_end,969,-78.953094,-179.436996
11,33663,300,34194.0,1088.0,33508,1354,33082.0,969.0,1521,2884,9.15,-0.88,16.92,-38.78,6.88,-51.57,0.64,-33.06,127,47_0003925_0003949-reel_begin_end,970,-78.933899,-179.438095
1,2071,458,,,1852,1354,1370.0,974.0,1521,1374,10.62,-8.32,,,7.4,-51.84,0.3,-33.38,127,47_0003950_0003974-reel_begin_end,946,-79.385193,-179.460205
2,5097,413,5440.0,1040.0,4825,1353,4387.0,967.0,1521,1374,10.86,-6.13,15.91,-36.58,6.85,-51.79,0.41,-33.04,127,47_0003950_0003974-reel_begin_end,947,-79.367401,-179.446106
3,8101,418,8456.0,1127.0,7863,1353,7415.0,976.0,1521,1374,10.77,-6.37,15.99,-40.81,7.27,-51.79,0.67,-33.48,127,47_0003950_0003974-reel_begin_end,948,-79.349503,-179.447296
4,11125,397,11446.0,957.0,10924,1345,10430.0,961.0,1521,1374,10.68,-5.35,15.41,-32.55,7.72,-51.4,0.45,-32.75,127,47_0003950_0003974-reel_begin_end,949,-79.330307,-179.453995
5,14146,412,14489.0,1158.0,13918,1352,13427.0,982.0,1521,1374,10.99,-6.08,16.04,-42.32,7.63,-51.74,0.41,-33.77,127,47_0003950_0003974-reel_begin_end,950,-79.3125,-179.4496
6,17151,377,17479.0,1159.0,16932,1352,16450.0,970.0,1521,1374,10.62,-4.38,15.45,-42.37,7.4,-51.74,0.3,-33.18,127,47_0003950_0003974-reel_begin_end,951,-79.293304,-179.441101
7,20190,419,20533.0,1089.0,19962,1354,19492.0,967.0,1521,1374,10.9,-6.42,15.95,-38.96,7.55,-51.84,0.63,-33.04,127,47_0003950_0003974-reel_begin_end,952,-79.275497,-179.447693
8,23217,388,23526.0,1075.0,23019,1353,22516.0,968.0,1521,1374,10.86,-4.92,15.41,-38.28,7.94,-51.79,0.54,-33.09,127,47_0003950_0003974-reel_begin_end,953,-79.256302,-179.448898
9,26223,474,26560.0,883.0,25988,1352,25510.0,965.0,1521,1374,10.95,-9.09,15.91,-28.96,7.49,-51.74,0.45,-32.94,127,47_0003950_0003974-reel_begin_end,954,-79.237106,-179.440399
10,29247,418,29584.0,903.0,29018,1351,28543.0,965.0,1521,1374,10.86,-6.37,15.82,-29.93,7.49,-51.69,0.49,-32.94,127,47_0003950_0003974-reel_begin_end,955,-79.219193,-179.441498
11,32261,355,32786.0,1181.0,32055,1351,31567.0,967.0,1521,1374,10.62,-3.31,18.35,-43.43,7.59,-51.69,0.41,-33.04,127,47_0003950_0003974-reel_begin_end,956,-79.200104,-179.441299
12,35265,388,,,35039,1345,34573.0,962.0,1521,1374,10.68,-4.92,,,7.35,-51.4,0.49,-32.8,127,47_0003950_0003974-reel_begin_end,957,-79.182205,-179.442505
1,2070,372,2517.0,480.0,1897,1354,1375.0,964.0,1530,1362,10.63,-4.44,17.24,-9.68,8.07,-52.14,0.35,-33.19,127,47_0004000_0004024-reel_begin_end,921,-79.862396,-179.682297
2,5077,454,5518.0,805.0,4860,1356,4379.0,968.0,1530,1362,10.58,-8.42,17.11,-25.47,7.37,-52.23,0.26,-33.39,127,47_0004000_0004024-reel_begin_end,922,-79.843201,-179.683395
3,8109,408,8523.0,906.0,7871,1362,7414.0,967.0,1530,1362,10.76,-6.19,16.88,-30.38,7.24,-52.53,0.48,-33.34,127,47_0004000_0004024-reel_begin_end,923,-79.822601,-179.679001
4,11139,424,,,10864,1354,10435.0,962.0,1530,1362,10.76,-6.96,,,6.69,-52.14,0.35,-33.1,127,47_0004000_0004024-reel_begin_end,924,-79.804794,-179.680099
5,14149,444,14584.0,808.0,13905,1357,13442.0,964.0,1530,1362,10.76,-7.94,17.2,-25.62,7.15,-52.28,0.3,-33.19,127,47_0004000_0004024-reel_begin_end,925,-79.784195,-179.671494
6,17160,405,17604.0,621.0,16928,1351,16474.0,975.0,1530,1362,10.63,-6.04,17.2,-16.53,7.19,-51.99,0.48,-33.73,127,47_0004000_0004024-reel_begin_end,926,-79.763596,-179.661606
7,20187,448,20644.0,584.0,19915,1355,19504.0,969.0,1530,1362,10.58,-8.13,17.34,-14.74,6.56,-52.19,0.48,-33.44,127,47_0004000_0004024-reel_begin_end,927,-79.745804,-179.651596
8,23200,472,23663.0,610.0,22993,1356,22505.0,966.0,1530,1362,10.63,-9.3,17.48,-16.0,7.56,-52.23,0.35,-33.29,127,47_0004000_0004024-reel_begin_end,928,-79.725296,-179.648605
9,26207,434,27105.0,1171.0,26015,1354,25530.0,982.0,1530,1362,10.58,-7.45,23.87,-43.25,7.74,-52.14,0.57,-34.07,127,47_0004000_0004024-reel_begin_end,929,-79.707397,-179.6539
10,29246,397,29691.0,922.0,28996,1350,28542.0,964.0,1530,1362,10.72,-5.65,17.3,-31.15,7.02,-51.94,0.3,-33.19,127,47_0004000_0004024-reel_begin_end,930,-79.688202,-179.656403
11,32253,385,32655.0,1028.0,32077,1357,31574.0,971.0,1530,1362,10.52,-5.07,16.47,-36.3,7.92,-52.28,0.48,-33.53,127,47_0004000_0004024-reel_begin_end,931,-79.667603,-179.645096
12,35276,430,36190.0,1135.0,35044,1357,34572.0,966.0,1530,1362,10.72,-7.26,24.24,-41.5,7.28,-52.28,0.3,-33.29,127,47_0004000_0004024-reel_begin_end,932,-79.649796,-179.640701
1,3583,431,4022.0,804.0,3376,1362,2876.0,964.0,1527,2873,10.93,-6.85,17.49,-24.97,7.84,-52.08,0.36,-32.74,127,47_0004025_0004049-reel_begin_end,908,-80.116104,-179.745499
2,6584,401,7035.0,787.0,6355,1354,5883.0,972.0,1527,2873,10.8,-5.4,17.54,-24.15,7.37,-51.69,0.32,-33.13,127,47_0004025_0004049-reel_begin_end,909,-80.095596,-179.741104
3,9617,385,10062.0,754.0,9419,1353,8934.0,967.0,1527,2873,10.84,-4.62,17.49,-22.54,7.88,-51.64,0.63,-32.89,127,47_0004025_0004049-reel_begin_end,910,-80.076294,-179.742203
4,12643,455,13078.0,904.0,12433,1358,11945.0,965.0,1527,2873,10.93,-8.02,17.43,-29.83,7.79,-51.88,0.5,-32.79,127,47_0004025_0004049-reel_begin_end,911,-80.058502,-179.737701
5,15665,448,16181.0,1082.0,15437,1354,14949.0,964.0,1527,2873,11.11,-7.68,18.82,-38.47,7.7,-51.69,0.41,-32.74,127,47_0004025_0004049-reel_begin_end,912,-80.036606,-179.737396
6,18683,432,19060.0,707.0,18424,1355,17982.0,964.0,1527,2873,10.93,-6.9,16.57,-20.26,7.06,-51.74,0.45,-32.74,127,47_0004025_0004049-reel_begin_end,913,-80.018707,-179.728806
7,21702,418,22098.0,778.0,21508,1356,20998.0,964.0,1527,2873,11.07,-6.22,16.98,-23.71,8.17,-51.78,0.54,-32.74,127,47_0004025_0004049-reel_begin_end,914,-80.0009,-179.723099
8,24701,469,25121.0,918.0,24447,1358,24006.0,965.0,1527,2873,10.75,-8.7,17.03,-30.51,6.96,-51.88,0.36,-32.79,127,47_0004025_0004049-reel_begin_end,915,-79.979004,-179.714401
9,27737,300,28169.0,748.0,27530,1361,27039.0,967.0,1527,2873,10.84,-0.49,17.3,-22.25,7.75,-52.03,0.41,-32.89,127,47_0004025_0004049-reel_begin_end,916,-79.961197,-179.710098
10,30748,300,31208.0,726.0,30556,1361,30050.0,975.0,1527,2873,10.71,-0.49,17.58,-21.18,7.84,-52.03,0.27,-33.28,127,47_0004025_0004049-reel_begin_end,917,-79.939194,-179.695801
11,33684,310,34589.0,1157.0,33409,1356,32992.0,967.0,1527,2873,10.8,-0.98,24.32,-42.12,6.69,-51.78,0.45,-32.89,127,47_0004025_0004049-reel_begin_end,918,-79.919998,-179.685898
1,2161,404,2578.0,699.0,1840,1356,1380.0,964.0,1530,1367,12.0,-5.6,18.17,-20.0,7.25,-52.07,0.45,-32.93,127,47_0004050_0004074-reel_begin_end,894,-80.395905,-179.821793
2,5167,393,5597.0,763.0,4825,1351,4377.0,958.0,1530,1367,12.09,-5.06,18.45,-23.12,7.03,-51.83,0.4,-32.64,127,47_0004050_0004074-reel_begin_end,895,-80.373901,-179.815903
3,8204,451,8608.0,715.0,7889,1356,7416.0,966.0,1530,1367,12.19,-7.89,18.17,-20.78,7.53,-52.07,0.53,-33.03,127,47_0004050_0004074-reel_begin_end,896,-80.356094,-179.805893
4,11212,437,11638.0,724.0,10912,1355,10431.0,960.0,1530,1367,11.87,-7.21,18.17,-21.22,7.43,-52.02,0.31,-32.74,127,47_0004050_0004074-reel_begin_end,897,-80.334198,-179.807007
5,14218,415,14650.0,724.0,13878,1355,13446.0,968.0,1530,1367,11.95,-6.13,18.35,-21.22,6.93,-52.02,0.53,-33.13,127,47_0004050_0004074-reel_begin_end,898,-80.315002,-179.802505
6,17248,438,17677.0,706.0,16973,1358,16473.0,966.0,1530,1367,11.95,-7.26,18.3,-20.34,7.89,-52.17,0.49,-33.03,127,47_0004050_0004074-reel_begin_end,899,-80.292999,-179.798004
7,20229,431,20661.0,743.0,19945,1356,19509.0,982.0,1530,1367,11.23,-6.91,17.62,-22.14,7.03,-52.07,0.58,-33.81,127,47_0004050_0004074-reel_begin_end,900,-80.273804,-179.788101
8,23182,422,23581.0,765.0,22991,1357,22503.0,966.0,1530,1367,10.53,-6.47,16.44,-23.22,7.71,-52.12,0.49,-33.03,127,47_0004050_0004074-reel_begin_end,901,-80.2547,-179.778107
9,26221,413,26629.0,707.0,25983,1356,25508.0,976.0,1530,1367,10.82,-6.03,16.85,-20.39,7.29,-52.07,0.27,-33.52,127,47_0004050_0004074-reel_begin_end,902,-80.235397,-179.777802
10,29242,363,29659.0,704.0,28995,1357,28547.0,963.0,1530,1367,10.68,-3.59,16.85,-20.24,7.03,-52.12,0.4,-32.88,127,47_0004050_0004074-reel_begin_end,903,-80.212097,-179.769104
11,32257,397,32674.0,834.0,32010,1349,31550.0,960.0,1530,1367,10.9,-5.25,17.07,-26.59,7.25,-51.73,0.45,-32.74,127,47_0004050_0004074-reel_begin_end,904,-80.195694,-179.774399
12,35275,457,35685.0,917.0,35046,1352,34580.0,965.0,1530,1367,10.73,-8.18,16.79,-30.64,7.34,-51.87,0.45,-32.98,127,47_0004050_0004074-reel_begin_end,905,-80.176498,-179.769897
1,3606,444,4045.0,830.0,3282,1355,2807.0,962.0,1521,2797,12.17,-8.1,18.63,-26.67,7.4,-51.92,0.41,-33.02,127,47_0004075_0004099-reel_begin_end,881,-80.656494,-179.902206
2,6652,420,7093.0,852.0,6352,1355,5833.0,962.0,1521,2797,12.4,-6.95,18.9,-27.73,7.99,-51.92,0.35,-33.02,127,47_0004075_0004099-reel_begin_end,882,-80.635895,-179.907394
3,9593,403,10040.0,809.0,9265,1355,8787.0,961.0,1521,2797,12.27,-6.13,18.85,-25.66,7.44,-51.92,0.41,-32.97,127,47_0004075_0004099-reel_begin_end,883,-80.616898,-179.902893
4,12599,390,13041.0,650.0,12247,1353,11787.0,963.0,1521,2797,12.21,-5.51,18.72,-18.01,7.03,-51.82,0.26,-33.06,127,47_0004075_0004099-reel_begin_end,884,-80.5961,-179.898407
5,15543,453,15988.0,690.0,15247,1359,14734.0,975.0,1521,2797,12.12,-8.54,18.67,-19.94,7.77,-52.11,0.22,-33.64,127,47_0004075_0004099-reel_begin_end,885,-80.5755,-179.892502
6,18567,431,19006.0,662.0,18092,1337,17770.0,958.0,1521,2797,12.04,-7.48,18.5,-18.59,5.04,-51.05,0.3,-32.82,127,47_0004075_0004099-reel_begin_end,886,-80.556396,-179.876999
7,21504,429,21939.0,704.0,21217,1357,20717.0,961.0,1521,2797,11.99,-7.38,18.39,-20.61,7.77,-52.01,0.41,-32.97,127,47_0004075_0004099-reel_begin_end,887,-80.535797,-179.871094
8,24524,400,24953.0,1002.0,24231,1356,23727.0,962.0,1521,2797,11.99,-5.99,18.31,-34.94,7.68,-51.96,0.26,-33.02,127,47_0004075_0004099-reel_begin_end,888,-80.515198,-179.855606
9,27487,411,27916.0,739.0,27218,1351,26687.0,963.0,1521,2797,12.04,-6.52,18.35,-22.29,8.08,-51.72,0.26,-33.06,127,47_0004075_0004099-reel_begin_end,889,-80.496002,-179.851105
10,30424,403,30856.0,676.0,30106,1355,29630.0,962.0,1521,2797,11.99,-6.13,18.35,-19.26,7.31,-51.92,0.3,-33.02,127,47_0004075_0004099-reel_begin_end,890,-80.474106,-179.852097
11,33860,768,,,33150,1353,32647.0,963.0,1521,2797,18.26,-23.69,,,7.81,-51.82,0.41,-33.06,127,47_0004075_0004099-reel_begin_end,891,-80.454895,-179.836594
1,2159,490,2613.0,759.0,1866,1360,1375.0,968.0,1517,1362,12.04,-10.09,18.68,-23.1,7.74,-52.14,0.55,-33.2,127,47_0004100_0004124-reel_begin_end,865,-80.978806,-179.9702
2,5179,428,5633.0,874.0,4889,1355,4392.0,966.0,1517,1362,12.04,-7.1,18.68,-28.65,7.79,-51.9,0.51,-33.1,127,47_0004100_0004124-reel_begin_end,866,-80.958206,-179.964294
3,8209,416,8638.0,777.0,7876,1353,7419.0,966.0,1517,1362,12.04,-6.52,18.32,-23.97,7.16,-51.8,0.47,-33.1,127,47_0004100_0004124-reel_begin_end,867,-80.936295,-179.965302
