A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3489,342,4029,886,3344,1342,2888,963,1508,2894,9.27,-4.15,17.08,-30.38,7.17,-52.38,0.57,-34.1,47_0004675_0004699-reel_begin_end.tiff
2,6499,377,7033,939,6321,1349,5907,970,1508,2894,9.27,-5.83,17.0,-32.94,6.69,-52.71,0.7,-34.43,47_0004675_0004699-reel_begin_end.tiff
3,9514,395,10049,963,9361,1356,8911,974,1508,2894,9.34,-6.7,17.08,-34.1,7.13,-53.05,0.62,-34.63,47_0004675_0004699-reel_begin_end.tiff
4,12546,439,13081,953,12382,1359,11951,978,1508,2894,9.23,-8.82,16.97,-33.61,6.85,-53.2,0.62,-34.82,47_0004675_0004699-reel_begin_end.tiff
5,15559,468,16072,894,15423,1351,14954,970,1508,2894,9.41,-10.22,16.84,-30.77,7.45,-52.81,0.66,-34.43,47_0004675_0004699-reel_begin_end.tiff
6,18556,383,19080,876,18411,1353,17964,973,1508,2894,9.23,-6.12,16.81,-29.9,7.13,-52.91,0.66,-34.58,47_0004675_0004699-reel_begin_end.tiff
7,21579,392,22120,925,21435,1356,20993,977,1508,2894,8.98,-6.56,16.81,-32.26,6.9,-53.05,0.5,-34.77,47_0004675_0004699-reel_begin_end.tiff
8,24600,379,25127,893,24418,1351,24014,971,1508,2894,9.14,-5.93,16.76,-30.72,6.51,-52.81,0.66,-34.48,47_0004675_0004699-reel_begin_end.tiff
9,27610,420,28153,948,27460,1353,27024,973,1508,2894,9.14,-7.91,17.0,-33.37,6.97,-52.91,0.66,-34.58,47_0004675_0004699-reel_begin_end.tiff
10,30635,401,31161,931,30474,1351,30051,972,1508,2894,9.07,-6.99,16.68,-32.55,6.74,-52.81,0.62,-34.53,47_0004675_0004699-reel_begin_end.tiff
11,33659,453,34200,913,33520,1354,33081,972,1508,2894,8.98,-9.5,16.81,-31.68,6.97,-52.95,0.62,-34.53,47_0004675_0004699-reel_begin_end.tiff
12,36661,379,37195,975,36516,1355,36080,972,1508,2894,9.11,-5.93,16.84,-34.67,7.01,-53.0,0.7,-34.53,47_0004675_0004699-reel_begin_end.tiff
