A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3470,382,4172,691,3334,1355,2895,964,1519,2891,8.95,-4.62,19.29,-19.72,6.95,-52.18,0.48,-33.07,47_0004275_0004299-reel_begin_end.tiff
2,6482,365,7189,677,6335,1353,5904,963,1519,2891,8.83,-3.79,19.24,-19.04,6.67,-52.08,0.32,-33.02,47_0004275_0004299-reel_begin_end.tiff
3,9495,338,10193,629,9350,1351,8914,964,1519,2891,8.87,-2.47,19.15,-16.69,6.74,-51.98,0.32,-33.07,47_0004275_0004299-reel_begin_end.tiff
4,12528,458,13232,600,12397,1347,11947,963,1519,2891,8.92,-8.34,19.29,-15.28,6.99,-51.78,0.36,-33.02,47_0004275_0004299-reel_begin_end.tiff
5,15478,356,16179,646,15336,1346,14894,962,1519,2891,8.92,-3.35,19.24,-17.52,6.83,-51.74,0.32,-32.97,47_0004275_0004299-reel_begin_end.tiff
6,18424,360,19120,525,18279,1354,17829,963,1519,2891,9.15,-3.55,19.4,-11.61,7.02,-52.13,0.39,-33.02,47_0004275_0004299-reel_begin_end.tiff
7,21446,357,22147,543,21304,1352,20862,964,1519,2891,9.04,-3.4,19.36,-12.49,6.95,-52.03,0.44,-33.07,47_0004275_0004299-reel_begin_end.tiff
8,24390,398,25081,758,24240,1350,23807,968,1519,2891,8.95,-5.4,19.12,-23.0,6.74,-51.93,0.36,-33.26,47_0004275_0004299-reel_begin_end.tiff
9,27320,364,27991,777,27189,1355,26749,963,1519,2891,8.8,-3.74,18.68,-23.93,6.87,-52.18,0.39,-33.02,47_0004275_0004299-reel_begin_end.tiff
10,30355,384,31004,774,30219,1353,29777,962,1519,2891,8.87,-4.72,18.43,-23.78,6.87,-52.08,0.36,-32.97,47_0004275_0004299-reel_begin_end.tiff
11,33383,369,34043,748,33228,1348,32799,962,1519,2891,8.99,-3.99,18.71,-22.51,6.71,-51.83,0.39,-32.97,47_0004275_0004299-reel_begin_end.tiff
12,36391,369,37005,854,36252,1352,35797,965,1519,2891,9.11,-3.99,18.15,-27.69,7.06,-52.03,0.36,-33.12,47_0004275_0004299-reel_begin_end.tiff
