A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2125,409,2775,651,1812,1349,1359,963,1516,1364,11.55,-6.72,20.99,-18.39,7.0,-52.05,0.42,-33.44,47_0004550_0004574-reel_begin_end.tiff
2,5155,412,5802,754,4820,1347,4389,961,1516,1364,11.55,-6.86,20.95,-23.36,6.68,-51.96,0.42,-33.34,47_0004550_0004574-reel_begin_end.tiff
3,8181,427,8835,888,7862,1346,7411,960,1516,1364,11.63,-7.59,21.14,-29.82,7.0,-51.91,0.44,-33.29,47_0004550_0004574-reel_begin_end.tiff
4,11188,437,11845,794,10877,1347,10410,967,1516,1364,11.59,-8.07,21.14,-25.29,7.07,-51.96,0.28,-33.63,47_0004550_0004574-reel_begin_end.tiff
5,14211,444,14879,629,13913,1349,13447,962,1516,1364,11.63,-8.41,21.34,-17.33,7.3,-52.05,0.53,-33.39,47_0004550_0004574-reel_begin_end.tiff
6,17222,441,17895,655,16965,1350,16477,963,1516,1364,11.36,-8.26,21.14,-18.58,7.62,-52.1,0.53,-33.44,47_0004550_0004574-reel_begin_end.tiff
7,20219,437,20893,649,19935,1343,19474,958,1516,1364,11.31,-8.07,21.11,-18.29,7.19,-51.77,0.49,-33.2,47_0004550_0004574-reel_begin_end.tiff
8,23243,564,23925,813,23156,1346,22499,960,1516,1364,11.23,-14.19,21.14,-26.2,9.96,-51.91,0.42,-33.29,47_0004550_0004574-reel_begin_end.tiff
9,26266,535,26959,760,26004,1342,25521,958,1516,1364,11.27,-12.8,21.34,-23.65,7.46,-51.72,0.44,-33.2,47_0004550_0004574-reel_begin_end.tiff
10,29290,382,29975,606,28982,1340,28531,961,1516,1364,11.47,-5.42,21.43,-16.22,7.0,-51.62,0.44,-33.34,47_0004550_0004574-reel_begin_end.tiff
11,32310,501,32992,725,32023,1344,31551,962,1516,1364,11.47,-11.16,21.39,-21.96,7.3,-51.81,0.44,-33.39,47_0004550_0004574-reel_begin_end.tiff
12,35338,422,36023,904,35030,1346,34574,961,1516,1364,11.59,-7.35,21.55,-30.59,7.12,-51.91,0.49,-33.34,47_0004550_0004574-reel_begin_end.tiff
