A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3659,421,4349,586,3334,1344,2870,964,1513,2876,11.95,-7.43,22.06,-15.39,7.18,-51.95,0.38,-33.62,47_0004525_0004549-reel_begin_end.tiff
2,6694,454,7384,601,6389,1354,5900,976,1513,2876,12.02,-9.02,22.14,-16.11,7.55,-52.43,0.38,-34.2,47_0004525_0004549-reel_begin_end.tiff
3,9701,460,10397,760,9385,1351,8913,969,1513,2876,11.98,-9.31,22.18,-23.78,7.34,-52.28,0.42,-33.86,47_0004525_0004549-reel_begin_end.tiff
4,12706,460,13393,808,12414,1349,11923,963,1513,2876,11.9,-9.31,21.97,-26.09,7.62,-52.19,0.42,-33.57,47_0004525_0004549-reel_begin_end.tiff
5,15728,435,16415,728,15447,1349,14958,963,1513,2876,11.78,-8.1,21.86,-22.24,7.66,-52.19,0.5,-33.57,47_0004525_0004549-reel_begin_end.tiff
6,18745,483,19430,738,18469,1346,17976,963,1513,2876,11.74,-10.42,21.78,-22.72,7.69,-52.04,0.47,-33.57,47_0004525_0004549-reel_begin_end.tiff
7,21712,437,22392,656,21453,1349,20940,964,1513,2876,11.7,-8.2,21.67,-18.76,7.9,-52.19,0.38,-33.62,47_0004525_0004549-reel_begin_end.tiff
8,24743,473,25428,714,24416,1348,23966,965,1513,2876,11.86,-9.94,21.9,-21.56,7.06,-52.14,0.47,-33.67,47_0004525_0004549-reel_begin_end.tiff
9,27762,427,28455,789,27479,1349,26990,966,1513,2876,11.7,-7.72,21.86,-25.18,7.55,-52.19,0.38,-33.71,47_0004525_0004549-reel_begin_end.tiff
10,30770,467,31454,724,30461,1350,29997,967,1513,2876,11.67,-9.65,21.7,-22.04,7.14,-52.23,0.33,-33.76,47_0004525_0004549-reel_begin_end.tiff
11,33795,430,34483,719,33492,1348,33023,965,1513,2876,11.74,-7.86,21.83,-21.8,7.3,-52.14,0.42,-33.67,47_0004525_0004549-reel_begin_end.tiff
12,36848,451,37533,773,36510,1352,36046,967,1513,2876,12.42,-8.88,22.46,-24.41,7.46,-52.33,0.66,-33.76,47_0004525_0004549-reel_begin_end.tiff
