A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2139,435,2671,593,1827,1355,1364,968,1521,1361,11.94,-8.28,19.93,-15.81,7.25,-52.09,0.3,-33.66,47_0004150_0004174-reel_begin_end.tiff
2,5185,411,5701,791,4876,1352,4394,967,1521,1361,12.18,-7.14,19.93,-25.24,7.54,-51.95,0.3,-33.62,47_0004150_0004174-reel_begin_end.tiff
3,8141,420,8635,849,7841,1352,7350,967,1521,1361,12.27,-7.57,19.69,-28.0,7.76,-51.95,0.39,-33.62,47_0004150_0004174-reel_begin_end.tiff
4,11071,426,11577,940,10771,1355,10284,965,1521,1361,12.27,-7.85,19.87,-32.33,7.76,-52.09,0.45,-33.52,47_0004150_0004174-reel_begin_end.tiff
5,14089,406,14592,977,13755,1355,13304,967,1521,1361,12.09,-6.9,19.65,-34.09,7.07,-52.09,0.3,-33.62,47_0004150_0004174-reel_begin_end.tiff
6,17112,465,17616,791,16853,1358,16328,979,1521,1361,11.99,-9.71,19.56,-25.24,8.09,-52.24,0.21,-34.19,47_0004150_0004174-reel_begin_end.tiff
7,20126,399,20629,864,19807,1356,19360,980,1521,1361,12.05,-6.57,19.6,-28.71,7.25,-52.14,0.54,-34.24,47_0004150_0004174-reel_begin_end.tiff
8,23152,446,23615,807,22837,1351,22364,967,1521,1361,12.14,-8.81,19.09,-26.0,7.4,-51.9,0.3,-33.62,47_0004150_0004174-reel_begin_end.tiff
9,26184,399,26613,1021,25878,1351,25381,972,1521,1361,12.32,-6.57,18.76,-36.19,7.72,-51.9,0.25,-33.85,47_0004150_0004174-reel_begin_end.tiff
10,29115,467,29621,632,28781,1350,28324,974,1521,1361,12.18,-9.81,19.78,-17.66,7.16,-51.86,0.3,-33.95,47_0004150_0004174-reel_begin_end.tiff
11,32062,432,32559,952,31731,1353,31277,967,1521,1361,12.14,-8.14,19.6,-32.9,7.16,-52.0,0.34,-33.62,47_0004150_0004174-reel_begin_end.tiff
12,35028,413,35525,956,34756,1358,34240,969,1521,1361,12.23,-7.23,19.69,-33.09,8.14,-52.24,0.39,-33.71,47_0004150_0004174-reel_begin_end.tiff
