A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3418,395,3955,723,3254,1355,2823,972,1513,2826,9.17,-5.96,16.9,-21.85,6.81,-52.46,0.6,-33.91,47_0004625_0004649-reel_begin_end.tiff
2,6439,421,7009,789,6261,1352,5838,970,1513,2826,9.33,-7.22,17.54,-25.05,6.76,-52.32,0.67,-33.81,47_0004625_0004649-reel_begin_end.tiff
3,9373,385,9930,874,9229,1352,8776,971,1513,2826,9.24,-5.48,17.26,-29.16,7.17,-52.32,0.64,-33.86,47_0004625_0004649-reel_begin_end.tiff
4,12403,384,12962,802,12245,1353,11808,971,1513,2826,9.24,-5.43,17.29,-25.68,6.96,-52.37,0.67,-33.86,47_0004625_0004649-reel_begin_end.tiff
5,15350,416,15920,906,15205,1351,14760,971,1513,2826,9.05,-6.98,17.26,-30.71,6.96,-52.27,0.55,-33.86,47_0004625_0004649-reel_begin_end.tiff
6,18355,446,18936,829,18186,1350,17763,972,1513,2826,9.12,-8.43,17.49,-26.98,6.69,-52.22,0.6,-33.91,47_0004625_0004649-reel_begin_end.tiff
7,21389,389,21962,839,21189,1353,20788,971,1513,2826,9.33,-5.67,17.58,-27.47,6.45,-52.37,0.67,-33.86,47_0004625_0004649-reel_begin_end.tiff
8,24408,405,24975,799,24274,1353,23818,972,1513,2826,9.17,-6.44,17.34,-25.53,7.24,-52.37,0.67,-33.91,47_0004625_0004649-reel_begin_end.tiff
9,27412,655,27991,949,27161,1344,26823,972,1513,2826,9.08,-18.56,17.42,-32.8,5.47,-51.93,0.6,-33.91,47_0004625_0004649-reel_begin_end.tiff
10,30438,800,31046,987,30269,1354,29840,974,1513,2826,9.17,-25.58,17.93,-34.64,6.73,-52.42,0.55,-34.01,47_0004625_0004649-reel_begin_end.tiff
11,33465,383,34062,775,33299,1350,32862,982,1513,2826,9.12,-5.38,17.72,-24.37,6.73,-52.22,0.44,-34.4,47_0004625_0004649-reel_begin_end.tiff
12,36475,539,37059,648,36336,1351,35883,969,1513,2826,9.24,-12.94,17.65,-18.22,7.24,-52.27,0.71,-33.77,47_0004625_0004649-reel_begin_end.tiff
