A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1275,417,1957,1203,1096,1327,689,982,1517,664,9.81,-6.95,19.75,-45.11,7.21,-51.13,1.28,-34.38,40_0007250_0007274-reel_begin_end.tiff
2,4285,389,5024,1091,4088,1326,3706,983,1517,664,9.81,-5.59,20.58,-39.67,6.94,-51.08,1.38,-34.43,40_0007250_0007274-reel_begin_end.tiff
3,7315,395,8129,1233,7136,1329,6729,981,1517,664,9.81,-5.88,21.67,-46.57,7.21,-51.23,1.28,-34.33,40_0007250_0007274-reel_begin_end.tiff
4,10328,412,11103,1196,10182,1327,9750,989,1517,664,9.86,-6.71,21.15,-44.77,7.73,-51.13,1.44,-34.72,40_0007250_0007274-reel_begin_end.tiff
5,13345,425,14081,1122,13152,1323,12745,977,1517,664,9.96,-7.34,20.68,-41.18,7.15,-50.94,1.22,-34.14,40_0007250_0007274-reel_begin_end.tiff
6,16370,388,,,15909,1426,15755,954,1517,664,10.18,-5.54,,,3.46,-55.94,1.22,-33.02,40_0007250_0007274-reel_begin_end.tiff
7,19382,391,20136,1065,19161,1309,18779,979,1517,664,10.06,-5.69,21.04,-38.41,6.84,-50.26,1.28,-34.24,40_0007250_0007274-reel_begin_end.tiff
8,22438,792,,,22170,1326,21806,990,1517,664,10.58,-25.16,,,6.68,-51.08,1.38,-34.77,40_0007250_0007274-reel_begin_end.tiff
9,25412,384,26076,1058,25183,1324,24812,982,1517,664,9.91,-5.35,19.59,-38.07,6.58,-50.99,1.18,-34.38,40_0007250_0007274-reel_begin_end.tiff
10,28442,397,29096,1201,28250,1328,27843,982,1517,664,10.06,-5.98,19.59,-45.02,7.26,-51.18,1.34,-34.38,40_0007250_0007274-reel_begin_end.tiff
11,31441,390,31866,944,31194,1325,30855,993,1517,664,10.02,-5.64,16.21,-32.54,6.42,-51.04,1.48,-34.92,40_0007250_0007274-reel_begin_end.tiff
12,34464,412,34878,1015,34310,1327,33889,1020,1517,664,9.91,-6.71,15.95,-35.98,7.67,-51.13,1.54,-36.23,40_0007250_0007274-reel_begin_end.tiff
