A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2294,671,2851,1031,1976,1517,1762,1034,1513,1755,8.29,-19.0,16.31,-36.79,3.71,-60.81,0.63,-36.94,40_0008800_0008824-reel_begin_end.tiff
2,5246,589,5700,972,4893,1507,4707,1033,1513,1755,8.03,-14.95,14.57,-33.88,2.95,-60.31,0.27,-36.89,40_0008800_0008824-reel_begin_end.tiff
3,8292,571,8739,1092,7971,1515,7728,1033,1513,1755,8.69,-14.06,15.13,-39.81,4.07,-60.71,0.57,-36.89,40_0008800_0008824-reel_begin_end.tiff
4,11225,709,11672,1081,10858,1511,10668,1033,1513,1755,8.59,-20.88,15.03,-39.26,3.31,-60.51,0.57,-36.89,40_0008800_0008824-reel_begin_end.tiff
5,14187,593,14676,1079,13823,1512,13612,1035,1513,1755,8.91,-15.15,15.95,-39.16,3.67,-60.56,0.63,-36.99,40_0008800_0008824-reel_begin_end.tiff
6,17195,578,17663,1081,16835,1512,16649,1034,1513,1755,8.59,-14.41,15.33,-39.26,3.41,-60.56,0.73,-36.94,40_0008800_0008824-reel_begin_end.tiff
7,20135,569,20525,1182,19800,1522,19578,1034,1513,1755,8.59,-13.96,14.21,-44.25,3.77,-61.05,0.57,-36.94,40_0008800_0008824-reel_begin_end.tiff
8,23145,592,23588,1181,22795,1513,22603,1035,1513,1755,8.59,-15.1,14.97,-44.2,3.55,-60.61,0.79,-36.99,40_0008800_0008824-reel_begin_end.tiff
9,26084,551,26477,1144,25755,1513,25552,1034,1513,1755,8.29,-13.07,13.95,-42.38,3.55,-60.61,0.63,-36.94,40_0008800_0008824-reel_begin_end.tiff
10,29013,582,29567,1304,28706,1518,28492,1034,1513,1755,8.13,-14.61,16.11,-50.28,3.71,-60.86,0.63,-36.94,40_0008800_0008824-reel_begin_end.tiff
11,32019,548,32437,1163,31705,1510,31515,1037,1513,1755,7.93,-12.93,13.95,-43.31,3.41,-60.46,0.67,-37.09,40_0008800_0008824-reel_begin_end.tiff
12,35060,562,35475,1106,34718,1510,34532,1031,1513,1755,8.23,-13.62,14.21,-40.5,3.31,-60.46,0.63,-36.79,40_0008800_0008824-reel_begin_end.tiff
