A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2414,393,3218,1153,2214,1328,1786,964,1510,1782,9.98,-5.32,21.89,-42.44,7.01,-50.98,0.67,-33.21,40_0007450_0007474-reel_begin_end.tiff
2,5414,382,6353,1163,5260,1336,4803,966,1510,1782,9.83,-4.78,23.75,-42.93,7.54,-51.38,0.77,-33.31,40_0007450_0007474-reel_begin_end.tiff
3,8414,428,9089,1069,8242,1337,7814,971,1510,1782,9.83,-7.03,19.83,-38.34,7.28,-51.42,0.93,-33.55,40_0007450_0007474-reel_begin_end.tiff
4,11446,385,12179,1064,11254,1332,10843,970,1510,1782,9.71,-4.93,20.57,-38.09,6.86,-51.18,0.77,-33.5,40_0007450_0007474-reel_begin_end.tiff
5,14456,391,15367,1213,14285,1340,13857,971,1510,1782,9.71,-5.22,23.21,-45.37,7.17,-51.57,0.83,-33.55,40_0007450_0007474-reel_begin_end.tiff
6,17460,395,18474,1208,17281,1337,16867,981,1510,1782,9.77,-5.42,24.8,-45.12,7.11,-51.42,0.98,-34.04,40_0007450_0007474-reel_begin_end.tiff
7,20497,399,21465,1145,20333,1339,19894,978,1510,1782,9.87,-5.62,24.22,-42.05,7.44,-51.52,0.93,-33.89,40_0007450_0007474-reel_begin_end.tiff
8,23517,395,24360,1108,23339,1335,22899,966,1510,1782,9.87,-5.42,22.37,-40.24,7.23,-51.33,0.71,-33.31,40_0007450_0007474-reel_begin_end.tiff
9,26514,396,27324,1130,26342,1332,25899,967,1510,1782,9.83,-5.47,21.83,-41.32,7.28,-51.18,0.71,-33.35,40_0007450_0007474-reel_begin_end.tiff
10,29540,368,30387,1161,29397,1336,28940,976,1510,1782,9.77,-4.1,22.32,-42.83,7.65,-51.38,0.87,-33.79,40_0007450_0007474-reel_begin_end.tiff
11,32556,525,33549,1089,32385,1329,31957,966,1510,1782,9.71,-11.77,24.43,-39.31,7.17,-51.03,0.83,-33.31,40_0007450_0007474-reel_begin_end.tiff
12,35595,415,36409,1057,35391,1327,34970,981,1510,1782,10.14,-6.4,22.2,-37.75,7.11,-50.94,0.87,-34.04,40_0007450_0007474-reel_begin_end.tiff
