A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,763,565,1759,1214,499,1530,263,1075,1517,256,7.99,-13.98,22.67,-44.95,4.1,-60.04,0.63,-38.32,40_0008975_0008999-reel_begin_end.tiff
2,3786,601,4832,1179,3493,1529,3279,1081,1517,256,7.89,-15.7,23.31,-43.28,3.57,-59.99,0.42,-38.61,40_0008975_0008999-reel_begin_end.tiff
3,6793,572,7825,1211,6511,1526,6293,1071,1517,256,7.99,-14.31,23.2,-44.81,3.84,-59.84,0.63,-38.13,40_0008975_0008999-reel_begin_end.tiff
4,9809,570,10831,1170,9517,1527,9309,1070,1517,256,7.93,-14.22,23.0,-42.85,3.63,-59.89,0.57,-38.08,40_0008975_0008999-reel_begin_end.tiff
5,12850,560,13889,1176,12532,1527,12332,1070,1517,256,8.1,-13.74,23.41,-43.14,3.41,-59.89,0.46,-38.08,40_0008975_0008999-reel_begin_end.tiff
6,15854,532,16900,1125,15554,1527,15339,1068,1517,256,8.16,-12.4,23.57,-40.71,3.73,-59.89,0.57,-37.99,40_0008975_0008999-reel_begin_end.tiff
7,18863,536,19924,1287,18581,1525,18352,1069,1517,256,7.99,-12.59,23.63,-48.44,3.84,-59.8,0.46,-38.03,40_0008975_0008999-reel_begin_end.tiff
8,21904,536,22925,1181,21579,1525,21386,1071,1517,256,8.16,-12.59,23.2,-43.38,3.37,-59.8,0.52,-38.13,40_0008975_0008999-reel_begin_end.tiff
9,24918,546,25954,1171,24607,1527,24389,1069,1517,256,8.36,-13.07,23.63,-42.9,3.78,-59.89,0.57,-38.03,40_0008975_0008999-reel_begin_end.tiff
10,27921,547,28949,1152,27603,1523,27392,1076,1517,256,8.26,-13.12,23.41,-41.99,3.57,-59.7,0.46,-38.37,40_0008975_0008999-reel_begin_end.tiff
11,30958,579,31447,802,30676,1529,30426,1068,1517,256,8.36,-14.65,15.57,-25.29,4.21,-59.99,0.52,-37.99,40_0008975_0008999-reel_begin_end.tiff
12,33976,556,34965,1112,33672,1529,33437,1077,1517,256,8.63,-13.55,23.2,-40.09,4.15,-59.99,0.68,-38.41,40_0008975_0008999-reel_begin_end.tiff
