A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2620,589,3552,909,2074,1500,1874,1004,1506,1863,12.83,-15.01,26.48,-30.73,4.83,-59.76,1.9,-35.4,40_0008250_0008274-reel_begin_end.tiff
2,5634,589,6555,908,5066,1493,4884,1008,1506,1863,12.99,-15.01,26.48,-30.68,4.67,-59.42,2.0,-35.59,40_0008250_0008274-reel_begin_end.tiff
3,8640,575,9055,1123,8094,1496,7901,1012,1506,1863,12.93,-14.32,19.01,-41.24,4.93,-59.56,2.1,-35.79,40_0008250_0008274-reel_begin_end.tiff
4,11664,572,12218,1174,11132,1499,10921,1002,1506,1863,12.99,-14.18,21.1,-43.75,5.19,-59.71,2.1,-35.3,40_0008250_0008274-reel_begin_end.tiff
5,14681,594,15385,1288,14152,1497,13920,998,1506,1863,13.09,-15.26,23.4,-49.35,5.34,-59.61,1.94,-35.1,40_0008250_0008274-reel_begin_end.tiff
6,17684,581,18277,1281,17166,1502,16930,999,1506,1863,12.99,-14.62,21.68,-49.0,5.4,-59.86,1.94,-35.15,40_0008250_0008274-reel_begin_end.tiff
7,20710,607,21367,1251,20202,1500,19967,1001,1506,1863,12.78,-15.89,22.41,-47.53,5.34,-59.76,1.9,-35.25,40_0008250_0008274-reel_begin_end.tiff
8,23728,589,24535,1312,23199,1497,22981,1000,1506,1863,13.05,-15.01,24.87,-50.53,5.3,-59.61,2.1,-35.2,40_0008250_0008274-reel_begin_end.tiff
9,26740,611,,,26194,1499,25976,1000,1506,1863,12.93,-16.09,,,4.93,-59.71,1.74,-35.2,40_0008250_0008274-reel_begin_end.tiff
10,29781,581,30538,1205,29245,1497,29013,998,1506,1863,13.09,-14.62,24.18,-45.27,5.24,-59.61,1.84,-35.1,40_0008250_0008274-reel_begin_end.tiff
11,32788,591,33666,1084,32241,1493,32030,995,1506,1863,13.05,-15.11,25.91,-39.33,5.03,-59.42,1.94,-34.95,40_0008250_0008274-reel_begin_end.tiff
12,35788,574,36670,1000,35259,1499,35048,1017,1506,1863,13.05,-14.27,25.97,-35.2,5.3,-59.71,2.2,-36.04,40_0008250_0008274-reel_begin_end.tiff
