A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,864,404,,,685,1336,274,968,1520,271,9.47,-5.86,,,6.83,-51.38,0.78,-33.4,40_0007675_0007699-reel_begin_end.tiff
2,3878,424,,,3728,1338,3282,966,1520,271,9.68,-6.84,,,7.47,-51.47,0.89,-33.31,40_0007675_0007699-reel_begin_end.tiff
3,6894,425,,,6740,1338,6301,974,1520,271,9.47,-6.88,,,7.2,-51.47,0.73,-33.7,40_0007675_0007699-reel_begin_end.tiff
4,9898,396,,,9716,1337,9324,970,1520,271,9.35,-5.47,,,6.67,-51.42,0.89,-33.5,40_0007675_0007699-reel_begin_end.tiff
5,12908,393,,,12741,1337,12334,973,1520,271,9.35,-5.32,,,6.89,-51.42,0.89,-33.65,40_0007675_0007699-reel_begin_end.tiff
6,15949,433,,,15803,1344,15367,980,1520,271,9.52,-7.28,,,7.36,-51.77,0.94,-33.99,40_0007675_0007699-reel_begin_end.tiff
7,18960,406,,,18785,1335,18385,993,1520,271,9.68,-5.96,,,7.1,-51.33,1.2,-34.62,40_0007675_0007699-reel_begin_end.tiff
8,21945,526,,,21770,1336,21363,976,1520,271,9.31,-11.82,,,6.73,-51.38,0.73,-33.79,40_0007675_0007699-reel_begin_end.tiff
9,24982,445,,,24871,1336,24411,976,1520,271,9.41,-7.86,,,7.78,-51.38,1.0,-33.79,40_0007675_0007699-reel_begin_end.tiff
10,28003,418,,,27903,1335,27424,965,1520,271,9.57,-6.54,,,8.1,-51.33,1.04,-33.26,40_0007675_0007699-reel_begin_end.tiff
11,31013,400,,,30848,1339,30431,978,1520,271,9.57,-5.66,,,7.14,-51.52,1.0,-33.89,40_0007675_0007699-reel_begin_end.tiff
12,34039,405,,,33896,1341,33443,965,1520,271,9.52,-5.91,,,7.41,-51.62,0.73,-33.26,40_0007675_0007699-reel_begin_end.tiff
