A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2621,571,3425,834,2075,1498,1850,1002,1510,1850,12.93,-14.49,24.78,-27.18,4.89,-59.24,1.57,-35.29,40_0008350_0008374-reel_begin_end.tiff
2,5632,572,6450,1033,5114,1503,4879,1012,1510,1850,13.1,-14.53,25.15,-36.79,5.46,-59.48,2.0,-35.78,40_0008350_0008374-reel_begin_end.tiff
3,8655,560,9491,876,8105,1498,7887,1010,1510,1850,12.99,-13.96,25.31,-29.21,4.89,-59.24,1.68,-35.68,40_0008350_0008374-reel_begin_end.tiff
4,11669,565,12522,810,11133,1500,10901,1002,1510,1850,13.05,-14.2,25.62,-26.02,5.15,-59.33,1.73,-35.29,40_0008350_0008374-reel_begin_end.tiff
5,14676,574,15533,927,14158,1501,13922,1005,1510,1850,13.16,-14.63,25.79,-31.67,5.52,-59.38,2.04,-35.44,40_0008350_0008374-reel_begin_end.tiff
6,17701,580,18555,874,17176,1490,16944,999,1510,1850,12.93,-14.92,25.52,-29.11,5.2,-58.85,1.78,-35.15,40_0008350_0008374-reel_begin_end.tiff
7,20726,604,21594,906,20176,1496,19951,999,1510,1850,13.16,-16.08,25.95,-30.66,5.05,-59.14,1.73,-35.15,40_0008350_0008374-reel_begin_end.tiff
8,23719,577,24590,895,23211,1499,22976,1010,1510,1850,13.05,-14.78,25.89,-30.13,5.57,-59.29,2.1,-35.68,40_0008350_0008374-reel_begin_end.tiff
9,26756,604,27570,941,26198,1496,25991,1000,1510,1850,13.16,-16.08,25.15,-32.35,4.93,-59.14,1.88,-35.2,40_0008350_0008374-reel_begin_end.tiff
10,29709,591,30591,924,29169,1499,28955,1008,1510,1850,13.05,-15.45,26.05,-31.53,5.09,-59.29,1.94,-35.58,40_0008350_0008374-reel_begin_end.tiff
11,32705,554,33544,892,32187,1497,31937,1010,1510,1850,12.99,-13.67,25.36,-29.98,5.36,-59.19,1.68,-35.68,40_0008350_0008374-reel_begin_end.tiff
12,35651,596,36558,852,35143,1500,34897,997,1510,1850,12.79,-15.69,26.15,-28.05,5.3,-59.33,1.68,-35.05,40_0008350_0008374-reel_begin_end.tiff
