A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,756,415,1606,1290,516,1536,284,1022,1510,270,7.73,-5.53,20.11,-49.02,4.23,-61.25,0.85,-35.7,40_0009075_0009099-reel_begin_end.tiff
2,3756,434,4613,1277,3559,1540,3284,1013,1510,270,7.73,-6.48,20.21,-48.38,4.86,-61.45,0.85,-35.26,40_0009075_0009099-reel_begin_end.tiff
3,6769,393,7305,890,6519,1529,6291,1010,1510,270,7.77,-4.44,15.58,-29.14,4.13,-60.9,0.81,-35.11,40_0009075_0009099-reel_begin_end.tiff
4,9795,511,10649,1246,9541,1534,9331,1022,1510,270,7.57,-10.31,20.01,-46.84,3.87,-61.15,0.81,-35.7,40_0009075_0009099-reel_begin_end.tiff
5,12799,346,13699,1232,12566,1536,12327,1010,1510,270,7.63,-2.1,20.74,-46.14,4.23,-61.25,0.75,-35.11,40_0009075_0009099-reel_begin_end.tiff
6,15812,402,16877,1313,15587,1537,15341,1010,1510,270,7.67,-4.89,23.18,-50.17,4.39,-61.3,0.81,-35.11,40_0009075_0009099-reel_begin_end.tiff
7,18849,421,19835,1139,18621,1540,18374,1016,1510,270,7.77,-5.83,22.14,-41.52,4.45,-61.45,0.85,-35.41,40_0009075_0009099-reel_begin_end.tiff
8,21866,417,22824,1205,21666,1536,21395,1021,1510,270,7.88,-5.63,21.83,-44.8,4.96,-61.25,1.01,-35.65,40_0009075_0009099-reel_begin_end.tiff
9,24876,611,25859,1273,24587,1533,24384,1090,1510,270,7.88,-15.28,22.19,-48.18,3.67,-61.1,0.71,-39.08,40_0009075_0009099-reel_begin_end.tiff
10,27914,716,28896,1340,27653,1532,27414,1086,1510,270,7.99,-20.49,22.3,-51.51,4.19,-61.05,0.71,-38.89,40_0009075_0009099-reel_begin_end.tiff
11,30951,635,,,30669,1530,30437,1083,1510,270,8.09,-16.47,,,3.99,-60.95,0.61,-38.74,40_0009075_0009099-reel_begin_end.tiff
12,33954,752,34737,1265,33640,1532,33447,1091,1510,270,8.14,-22.28,19.54,-47.78,3.56,-61.05,0.75,-39.13,40_0009075_0009099-reel_begin_end.tiff
