A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2631,562,3321,1232,2081,1498,1846,1001,1513,1831,13.36,-14.16,23.59,-46.69,5.21,-59.61,1.73,-35.48,40_0008450_0008474-reel_begin_end.tiff
2,5661,578,6344,1293,5108,1500,4872,1004,1513,1831,13.36,-14.94,23.49,-49.66,5.17,-59.71,1.67,-35.62,40_0008450_0008474-reel_begin_end.tiff
3,8678,572,9328,1253,8146,1504,7903,1005,1513,1831,13.32,-14.65,22.95,-47.71,5.43,-59.9,1.83,-35.67,40_0008450_0008474-reel_begin_end.tiff
4,11671,585,12231,1286,11117,1501,10906,1006,1513,1831,13.22,-15.28,21.52,-49.32,5.0,-59.75,1.88,-35.72,40_0008450_0008474-reel_begin_end.tiff
5,14705,577,,,14137,1498,13941,1021,1513,1831,13.42,-14.89,,,5.0,-59.61,2.1,-36.45,40_0008450_0008474-reel_begin_end.tiff
6,17717,604,,,17153,1499,16960,1009,1513,1831,13.16,-16.2,,,4.8,-59.66,1.93,-35.87,40_0008450_0008474-reel_begin_end.tiff
7,20728,562,,,20174,1498,19953,999,1513,1831,13.32,-14.16,,,5.11,-59.61,1.83,-35.38,40_0008450_0008474-reel_begin_end.tiff
8,23758,572,,,23193,1501,22983,1006,1513,1831,13.32,-14.65,,,4.94,-59.75,1.83,-35.72,40_0008450_0008474-reel_begin_end.tiff
9,26778,384,27371,1159,26235,1495,25999,987,1513,1831,13.32,-5.52,22.11,-43.15,5.27,-59.46,1.77,-34.8,40_0008450_0008474-reel_begin_end.tiff
10,29784,526,30391,1287,29231,1498,29002,1000,1513,1831,13.26,-12.41,22.26,-49.36,5.06,-59.61,1.67,-35.43,40_0008450_0008474-reel_begin_end.tiff
11,32797,542,33458,1078,32261,1502,32029,1006,1513,1831,13.16,-13.19,22.95,-39.22,5.21,-59.8,1.77,-35.72,40_0008450_0008474-reel_begin_end.tiff
12,35834,535,36509,947,35316,1502,35066,1010,1513,1831,13.26,-12.85,23.27,-32.86,5.58,-59.8,1.88,-35.91,40_0008450_0008474-reel_begin_end.tiff
