A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1131,614,1699,928,581,1504,320,1014,1510,317,13.43,-15.55,21.84,-31.25,5.27,-60.05,1.4,-35.55,40_0008625_0008649-reel_begin_end.tiff
2,4148,565,4662,1201,3573,1495,3341,1014,1510,317,13.53,-13.1,21.15,-44.9,5.01,-59.6,1.57,-35.55,40_0008625_0008649-reel_begin_end.tiff
3,7151,589,7726,864,6601,1506,6344,1015,1510,317,13.43,-14.3,21.95,-28.05,5.27,-60.15,1.46,-35.6,40_0008625_0008649-reel_begin_end.tiff
4,10185,572,,,9606,1502,9357,1012,1510,317,13.63,-13.45,,,5.05,-59.95,1.36,-35.45,40_0008625_0008649-reel_begin_end.tiff
5,13187,599,,,12629,1501,12397,1021,1510,317,13.22,-14.8,,,4.95,-59.9,1.51,-35.9,40_0008625_0008649-reel_begin_end.tiff
6,16193,559,,,15636,1503,15397,1014,1510,317,13.16,-12.8,,,4.9,-60.0,1.36,-35.55,40_0008625_0008649-reel_begin_end.tiff
7,19196,594,19774,1105,18642,1501,18407,1012,1510,317,13.05,-14.55,21.62,-40.1,4.84,-59.9,1.36,-35.45,40_0008625_0008649-reel_begin_end.tiff
8,22233,595,22779,972,21686,1504,21440,1015,1510,317,13.16,-14.6,21.25,-33.45,5.05,-60.05,1.4,-35.6,40_0008625_0008649-reel_begin_end.tiff
9,25233,545,25808,1077,24683,1506,24444,1014,1510,317,13.16,-12.1,21.68,-38.7,5.01,-60.15,1.46,-35.55,40_0008625_0008649-reel_begin_end.tiff
10,28249,561,28842,1022,27674,1502,27457,1014,1510,317,13.1,-12.9,21.89,-35.95,4.58,-59.95,1.36,-35.55,40_0008625_0008649-reel_begin_end.tiff
11,31277,571,31873,878,30734,1504,30484,1013,1510,317,13.22,-13.4,22.05,-28.75,5.17,-60.05,1.46,-35.5,40_0008625_0008649-reel_begin_end.tiff
12,34286,545,34864,1006,33729,1503,33500,1018,1510,317,13.05,-12.1,21.62,-35.15,4.8,-60.0,1.4,-35.75,40_0008625_0008649-reel_begin_end.tiff
