A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1109,572,,,599,1500,359,999,1513,352,12.92,-14.05,,,5.5,-60.17,2.0,-35.27,40_0008275_0008299-reel_begin_end.tiff
2,4127,582,,,3623,1495,3380,1004,1513,352,13.04,-14.54,,,5.7,-59.92,2.16,-35.52,40_0008275_0008299-reel_begin_end.tiff
3,7062,594,,,6519,1494,6330,1041,1513,352,12.82,-15.14,,,4.91,-59.87,2.16,-37.36,40_0008275_0008299-reel_begin_end.tiff
4,10023,586,,,9487,1500,9259,1003,1513,352,12.98,-14.74,,,5.17,-60.17,1.85,-35.47,40_0008275_0008299-reel_begin_end.tiff
5,13025,611,,,12529,1500,12300,1016,1513,352,12.72,-15.99,,,5.5,-60.17,2.16,-36.12,40_0008275_0008299-reel_begin_end.tiff
6,16039,578,,,15518,1498,15286,998,1513,352,12.92,-14.35,,,5.33,-60.07,1.96,-35.22,40_0008275_0008299-reel_begin_end.tiff
7,19059,596,,,18537,1499,18362,1032,1513,352,12.78,-15.24,,,5.17,-60.12,2.63,-36.91,40_0008275_0008299-reel_begin_end.tiff
8,22089,558,22618,1200,21568,1499,21332,1002,1513,352,12.92,-13.35,20.63,-45.26,5.33,-60.12,1.9,-35.42,40_0008275_0008299-reel_begin_end.tiff
9,25097,559,25422,1093,24579,1499,24339,998,1513,352,13.04,-13.4,17.77,-39.94,5.5,-60.12,2.0,-35.22,40_0008275_0008299-reel_begin_end.tiff
10,28123,567,28666,1279,27598,1497,27369,998,1513,352,12.98,-13.8,20.89,-49.19,5.33,-60.02,2.0,-35.22,40_0008275_0008299-reel_begin_end.tiff
11,31139,585,31821,1282,30603,1498,30407,1013,1513,352,12.78,-14.69,22.71,-49.34,4.97,-60.07,2.12,-35.97,40_0008275_0008299-reel_begin_end.tiff
12,34153,594,34649,1268,33642,1501,33410,1013,1513,352,12.98,-15.14,20.21,-48.64,5.54,-60.22,2.16,-35.97,40_0008275_0008299-reel_begin_end.tiff
