A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2036,197,3074,1018,1970,1485,1790,999,1503,1779,4.52,4.1,19.95,-35.85,3.54,-58.58,0.87,-34.93,40_0008000_0008024-reel_begin_end.tiff
2,5047,200,6115,968,4890,1147,4820,947,1503,1779,4.24,3.96,20.12,-33.42,1.91,-42.13,0.87,-32.4,40_0008000_0008024-reel_begin_end.tiff
3,8058,197,9115,1018,7919,1155,7864,932,1503,1779,4.41,4.1,20.12,-35.85,2.34,-42.52,1.52,-31.67,40_0008000_0008024-reel_begin_end.tiff
4,11063,200,12134,950,12435,1363,10857,940,1503,1779,4.03,3.96,19.95,-32.54,24.43,-52.64,0.97,-32.06,40_0008000_0008024-reel_begin_end.tiff
5,14069,197,15155,966,15438,1360,13878,930,1503,1779,3.97,4.1,20.12,-33.32,24.32,-52.5,1.13,-31.57,40_0008000_0008024-reel_begin_end.tiff
6,17088,197,18192,1041,18424,1359,16905,930,1503,1779,3.81,4.1,20.22,-36.97,23.67,-52.45,1.09,-31.57,40_0008000_0008024-reel_begin_end.tiff
7,20003,502,21228,1164,21382,1362,19911,935,1503,1779,2.4,-10.74,20.61,-42.96,22.9,-52.59,1.03,-31.81,40_0008000_0008024-reel_begin_end.tiff
8,23130,462,24275,1209,24396,1360,22939,941,1503,1779,4.14,-8.79,21.16,-45.15,22.96,-52.5,1.3,-32.11,40_0008000_0008024-reel_begin_end.tiff
9,26153,484,27301,1222,27598,1367,25958,934,1503,1779,4.03,-9.86,21.1,-45.78,25.51,-52.84,1.13,-31.76,40_0008000_0008024-reel_begin_end.tiff
10,29148,477,30381,1142,30608,1372,28972,935,1503,1779,3.81,-9.52,22.14,-41.89,25.51,-53.08,1.19,-31.81,40_0008000_0008024-reel_begin_end.tiff
11,32176,510,33343,1203,33270,1353,31975,932,1503,1779,4.08,-11.13,21.43,-44.86,20.34,-52.16,1.09,-31.67,40_0008000_0008024-reel_begin_end.tiff
12,35200,471,36349,1181,36198,1342,34995,932,1503,1779,4.14,-9.23,21.22,-43.79,18.97,-51.62,1.09,-31.67,40_0008000_0008024-reel_begin_end.tiff
