A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1043,631,1222,812,858,1366,483,998,1499,490,9.33,-20.08,11.94,-28.34,6.64,-53.63,1.18,-36.83,40_0006750_0006774-reel_begin_end.tiff
2,4036,641,4201,760,3943,1349,3504,998,1499,490,9.23,-20.54,11.63,-25.97,7.88,-52.86,1.48,-36.83,40_0006750_0006774-reel_begin_end.tiff
3,7028,601,7199,695,6946,1367,6510,994,1499,490,8.82,-18.71,11.31,-23.0,7.63,-53.68,1.28,-36.65,40_0006750_0006774-reel_begin_end.tiff
4,10029,632,10211,765,10608,1361,9547,1001,1499,490,8.4,-20.13,11.05,-26.2,16.83,-53.41,1.38,-36.97,40_0006750_0006774-reel_begin_end.tiff
5,13028,709,13203,847,13539,1363,12554,996,1499,490,8.24,-23.64,10.79,-29.94,15.68,-53.5,1.34,-36.74,40_0006750_0006774-reel_begin_end.tiff
6,16010,592,16185,749,16624,1362,15567,997,1499,490,7.83,-18.3,10.38,-25.47,16.78,-53.45,1.38,-36.79,40_0006750_0006774-reel_begin_end.tiff
7,19022,599,19193,791,18840,1366,18601,1004,1499,490,7.57,-18.62,10.06,-27.38,4.92,-53.63,1.44,-37.11,40_0006750_0006774-reel_begin_end.tiff
8,22010,589,22188,792,21821,1362,21624,1022,1499,490,7.1,-18.16,9.7,-27.43,4.35,-53.45,1.48,-37.93,40_0006750_0006774-reel_begin_end.tiff
9,24996,588,25178,722,24849,1368,24617,995,1499,490,6.9,-18.12,9.55,-24.23,4.76,-53.72,1.38,-36.7,40_0006750_0006774-reel_begin_end.tiff
10,28004,567,,,27890,1370,27647,997,1499,490,6.58,-17.16,,,4.92,-53.82,1.38,-36.79,40_0006750_0006774-reel_begin_end.tiff
11,30996,597,,,30856,1367,30671,1001,1499,490,6.17,-18.53,,,4.13,-53.68,1.44,-36.97,40_0006750_0006774-reel_begin_end.tiff
12,33978,548,34163,750,33878,1363,33667,992,1499,490,5.91,-16.29,8.6,-25.51,4.45,-53.5,1.38,-36.56,40_0006750_0006774-reel_begin_end.tiff
