A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1091,606,1667,1210,552,1498,343,998,1499,332,12.68,-16.93,20.94,-45.48,4.94,-59.09,1.95,-35.46,40_0008125_0008149-reel_begin_end.tiff
2,4117,557,4782,1199,3593,1498,3373,1001,1499,332,12.62,-14.62,22.16,-44.96,5.1,-59.09,1.95,-35.6,40_0008125_0008149-reel_begin_end.tiff
3,7121,575,7756,1065,6600,1498,6384,997,1499,332,12.68,-15.47,21.78,-38.63,5.2,-59.09,2.1,-35.41,40_0008125_0008149-reel_begin_end.tiff
4,10131,636,10828,1123,9599,1502,9394,1003,1499,332,12.68,-18.35,22.67,-41.37,5.04,-59.28,2.1,-35.7,40_0008125_0008149-reel_begin_end.tiff
5,13119,597,13769,1130,12624,1497,12418,1001,1499,332,12.36,-16.51,21.68,-41.7,5.26,-59.04,2.3,-35.6,40_0008125_0008149-reel_begin_end.tiff
6,16152,574,16743,1232,15682,1500,15451,1019,1499,332,12.26,-15.42,20.74,-46.52,5.52,-59.19,2.2,-36.45,40_0008125_0008149-reel_begin_end.tiff
7,19174,545,19702,1286,18660,1495,18444,1002,1499,332,12.57,-14.05,20.15,-49.07,5.2,-58.95,2.1,-35.65,40_0008125_0008149-reel_begin_end.tiff
8,22197,541,22781,1254,21669,1497,21456,994,1499,332,12.62,-13.86,20.99,-47.56,5.04,-59.04,1.99,-35.27,40_0008125_0008149-reel_begin_end.tiff
9,24986,571,25856,865,24586,1497,24406,996,1499,332,9.18,-13.65,21.66,-28.31,3.44,-59.81,0.86,-34.84,40_0008125_0008149-reel_begin_end.tiff
10,27986,554,28859,904,27597,1504,27410,997,1499,332,9.18,-12.8,21.7,-30.25,3.6,-60.16,0.92,-34.89,40_0008125_0008149-reel_begin_end.tiff
11,31008,553,31808,1064,30623,1499,30428,997,1499,332,9.5,-12.75,20.97,-38.23,3.97,-59.91,1.18,-34.89,40_0008125_0008149-reel_begin_end.tiff
12,33962,566,34788,1102,33570,1498,33397,1003,1499,332,9.12,-13.4,20.97,-40.12,3.5,-59.86,1.02,-35.19,40_0008125_0008149-reel_begin_end.tiff
