A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,764,556,1185,1212,467,1518,257,1056,1520,249,8.12,-13.56,14.47,-45.79,3.64,-60.82,0.47,-38.13,40_0008875_0008899-reel_begin_end.tiff
2,3727,532,4195,1295,3409,1513,3213,1053,1520,249,8.16,-12.39,15.22,-49.87,3.36,-60.58,0.41,-37.98,40_0008875_0008899-reel_begin_end.tiff
3,6676,599,7212,1314,6341,1508,6187,1086,1520,249,8.0,-15.68,16.09,-50.8,2.94,-60.33,0.62,-39.6,40_0008875_0008899-reel_begin_end.tiff
4,9607,595,10082,1105,9286,1511,9093,1044,1520,249,8.16,-15.48,15.33,-40.53,3.32,-60.48,0.41,-37.54,40_0008875_0008899-reel_begin_end.tiff
5,12559,569,13024,1224,12242,1512,12084,1075,1520,249,7.89,-14.2,14.91,-46.38,3.11,-60.53,0.72,-39.06,40_0008875_0008899-reel_begin_end.tiff
6,15520,544,16031,960,15199,1511,15049,1078,1520,249,8.06,-12.98,15.77,-33.41,3.21,-60.48,0.95,-39.21,40_0008875_0008899-reel_begin_end.tiff
7,18453,567,18889,1021,18135,1511,17967,1086,1520,249,7.95,-14.11,14.53,-36.41,3.15,-60.48,0.62,-39.6,40_0008875_0008899-reel_begin_end.tiff
8,21399,566,21857,968,21067,1513,20928,1074,1520,249,7.89,-14.06,14.8,-33.8,2.88,-60.58,0.78,-39.01,40_0008875_0008899-reel_begin_end.tiff
9,24366,580,24813,925,24038,1513,23877,1079,1520,249,8.0,-14.74,14.74,-31.69,3.05,-60.58,0.62,-39.26,40_0008875_0008899-reel_begin_end.tiff
10,27300,574,27757,817,26972,1512,26832,1077,1520,249,8.06,-14.45,14.95,-26.39,3.11,-60.53,1.0,-39.16,40_0008875_0008899-reel_begin_end.tiff
11,30246,557,30718,1002,29914,1511,29764,1074,1520,249,8.0,-13.61,15.12,-35.47,2.99,-60.48,0.72,-39.01,40_0008875_0008899-reel_begin_end.tiff
12,33206,579,33707,1128,32882,1515,32714,1090,1520,249,8.0,-14.69,15.56,-41.66,3.11,-60.67,0.57,-39.8,40_0008875_0008899-reel_begin_end.tiff
