A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2258,498,2440,808,2997,1366,1994,996,1488,1990,5.04,-12.05,7.65,-26.76,15.62,-53.24,1.26,-35.68,40_0006725_0006749-reel_begin_end.tiff
2,5247,502,5422,836,5879,1371,5004,1006,1488,1990,4.88,-12.24,7.39,-28.09,13.93,-53.48,1.4,-36.16,40_0006725_0006749-reel_begin_end.tiff
3,8235,518,8417,772,8706,1368,8021,1001,1488,1990,4.42,-13.0,7.03,-25.05,11.17,-53.34,1.36,-35.92,40_0006725_0006749-reel_begin_end.tiff
4,11240,510,11426,707,11876,1370,11051,1006,1488,1990,4.07,-12.62,6.73,-21.97,13.17,-53.43,1.36,-36.16,40_0006725_0006749-reel_begin_end.tiff
5,14229,471,14408,835,14904,1370,14047,1001,1488,1990,3.91,-10.77,6.47,-28.04,13.57,-53.43,1.3,-35.92,40_0006725_0006749-reel_begin_end.tiff
6,17221,450,17403,874,17714,1367,17067,998,1488,1990,3.51,-9.77,6.11,-29.89,10.57,-53.29,1.3,-35.78,40_0006725_0006749-reel_begin_end.tiff
7,20226,421,20415,854,20736,1366,20097,1003,1488,1990,3.15,-8.39,5.86,-28.94,10.45,-53.24,1.3,-36.01,40_0006725_0006749-reel_begin_end.tiff
8,23148,403,23330,799,23848,1368,23034,1000,1488,1990,2.89,-7.54,5.5,-26.33,12.91,-53.34,1.26,-35.87,40_0006725_0006749-reel_begin_end.tiff
9,26139,604,26329,731,26804,1368,26057,1011,1488,1990,2.99,-17.08,5.63,-23.11,12.25,-53.34,1.85,-36.39,40_0006725_0006749-reel_begin_end.tiff
10,29156,665,,,29891,1369,29074,998,1488,1990,2.95,-19.97,,,13.18,-53.38,1.8,-35.78,40_0006725_0006749-reel_begin_end.tiff
11,32163,692,,,32670,1371,32084,999,1488,1990,3.04,-21.25,,,10.1,-53.48,1.94,-35.82,40_0006725_0006749-reel_begin_end.tiff
12,35177,683,,,35737,1369,35094,997,1488,1990,3.1,-20.83,,,10.9,-53.38,1.94,-35.73,40_0006725_0006749-reel_begin_end.tiff
