A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2358,614,3208,873,2194,1332,1798,1012,1513,1780,9.3,-16.56,21.83,-29.07,6.89,-51.22,1.05,-35.78,40_0007800_0007824-reel_begin_end.tiff
2,5322,599,6158,1051,5161,1335,4743,999,1513,1780,9.36,-15.84,21.68,-37.66,6.99,-51.37,0.83,-35.15,40_0007800_0007824-reel_begin_end.tiff
3,8322,597,9154,867,8133,1333,7768,1024,1513,1780,9.36,-15.74,21.62,-28.78,6.58,-51.27,1.2,-36.36,40_0007800_0007824-reel_begin_end.tiff
4,11268,572,12121,903,11100,1334,10725,1023,1513,1780,9.16,-14.53,21.73,-30.51,6.68,-51.32,1.15,-36.31,40_0007800_0007824-reel_begin_end.tiff
5,14227,569,15056,733,14085,1336,13656,999,1513,1780,9.41,-14.39,21.62,-22.31,7.31,-51.42,0.99,-35.15,40_0007800_0007824-reel_begin_end.tiff
6,17163,579,17992,811,17063,1335,16617,1022,1513,1780,9.2,-14.87,21.42,-26.07,7.73,-51.37,1.15,-36.26,40_0007800_0007824-reel_begin_end.tiff
7,20115,366,21015,715,19943,1343,19544,979,1513,1780,9.36,-4.59,22.63,-21.44,6.83,-51.76,0.95,-34.18,40_0007800_0007824-reel_begin_end.tiff
8,23139,377,24043,806,23064,1336,22582,980,1513,1780,9.57,-5.12,22.89,-25.83,8.46,-51.42,1.36,-34.23,40_0007800_0007824-reel_begin_end.tiff
9,26141,406,27037,715,25980,1340,25605,994,1513,1780,9.16,-6.52,22.36,-21.44,6.78,-51.61,1.26,-34.91,40_0007800_0007824-reel_begin_end.tiff
10,29151,412,29990,828,29054,1339,28590,975,1513,1780,9.16,-6.81,21.52,-26.89,7.73,-51.56,0.89,-33.99,40_0007800_0007824-reel_begin_end.tiff
11,32111,401,32993,671,31982,1344,31564,999,1513,1780,9.16,-6.28,22.15,-19.31,7.25,-51.8,1.09,-35.15,40_0007800_0007824-reel_begin_end.tiff
12,35128,394,36010,903,35013,1343,34560,976,1513,1780,9.26,-5.94,22.26,-30.51,7.56,-51.76,0.89,-34.04,40_0007800_0007824-reel_begin_end.tiff
