A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
1,1043,631,1222.0,812.0,858,1366,483,998,1499,490,9.33,-20.08,11.94,-28.34,6.64,-53.63,1.18,-36.83,125,40_0006750_0006774-reel_begin_end,1300,-80.262207,-163.415604
2,4036,641,4201.0,760.0,3943,1349,3504,998,1499,490,9.23,-20.54,11.63,-25.97,7.88,-52.86,1.48,-36.83,125,40_0006750_0006774-reel_begin_end,1301,-80.259506,-163.330597
3,7028,601,7199.0,695.0,6946,1367,6510,994,1499,490,8.82,-18.71,11.31,-23.0,7.63,-53.68,1.28,-36.65,125,40_0006750_0006774-reel_begin_end,1302,-80.256805,-163.241501
4,10029,632,10211.0,765.0,10608,1361,9547,1001,1499,490,8.4,-20.13,11.05,-26.2,16.83,-53.41,1.38,-36.97,125,40_0006750_0006774-reel_begin_end,1303,-80.252701,-163.156494
5,13028,709,13203.0,847.0,13539,1363,12554,996,1499,490,8.24,-23.64,10.79,-29.94,15.68,-53.5,1.34,-36.74,125,40_0006750_0006774-reel_begin_end,1304,-80.248596,-163.067398
6,16010,592,16185.0,749.0,16624,1362,15567,997,1499,490,7.83,-18.3,10.38,-25.47,16.78,-53.45,1.38,-36.79,125,40_0006750_0006774-reel_begin_end,1305,-80.245895,-162.986603
7,19022,599,19193.0,791.0,18840,1366,18601,1004,1499,490,7.57,-18.62,10.06,-27.38,4.92,-53.63,1.44,-37.11,125,40_0006750_0006774-reel_begin_end,1306,-80.241806,-162.890594
8,22010,589,22188.0,792.0,21821,1362,21624,1022,1499,490,7.1,-18.16,9.7,-27.43,4.35,-53.45,1.48,-37.93,125,40_0006750_0006774-reel_begin_end,1307,-80.237701,-162.809692
9,24996,588,25178.0,722.0,24849,1368,24617,995,1499,490,6.9,-18.12,9.55,-24.23,4.76,-53.72,1.38,-36.7,125,40_0006750_0006774-reel_begin_end,1308,-80.233704,-162.730194
10,28004,567,,,27890,1370,27647,997,1499,490,6.58,-17.16,,,4.92,-53.82,1.38,-36.79,125,40_0006750_0006774-reel_begin_end,1309,-80.231003,-162.642502
11,30996,597,,,30856,1367,30671,1001,1499,490,6.17,-18.53,,,4.13,-53.68,1.44,-36.97,125,40_0006750_0006774-reel_begin_end,1310,-80.226898,-162.560196
12,33978,548,34163.0,750.0,33878,1363,33667,992,1499,490,5.91,-16.29,8.6,-25.51,4.45,-53.5,1.38,-36.56,125,40_0006750_0006774-reel_begin_end,1311,-80.222794,-162.475204
1,2817,673,2989.0,1116.0,3367,1358,1989,988,1513,1984,10.33,-20.1,12.85,-41.49,18.38,-53.17,-1.81,-35.31,125,40_0006775_0006799-reel_begin_end,1288,-80.309692,-164.522003
2,5795,667,5974.0,1204.0,6217,1352,4999,991,1513,1984,9.86,-19.81,12.48,-45.73,16.04,-52.88,-1.81,-35.45,125,40_0006775_0006799-reel_begin_end,1289,-80.304306,-164.424606
3,8800,689,8975.0,930.0,9318,1355,8018,1006,1513,1984,9.49,-20.87,12.05,-32.51,17.08,-53.02,-1.97,-36.18,125,40_0006775_0006799-reel_begin_end,1290,-80.302902,-164.327301
4,11792,674,11974.0,878.0,12303,1358,11042,993,1513,1984,9.23,-20.15,11.89,-30.0,16.71,-53.17,-1.76,-35.55,125,40_0006775_0006799-reel_begin_end,1291,-80.297501,-164.242203
5,14782,665,14957.0,813.0,15335,1359,14042,989,1513,1984,9.08,-19.71,11.64,-26.86,17.18,-53.22,-1.76,-35.36,125,40_0006775_0006799-reel_begin_end,1292,-80.293396,-164.150406
6,17779,645,17958.0,767.0,17508,1366,17069,989,1513,1984,8.6,-18.75,11.22,-24.64,4.63,-53.56,-1.81,-35.36,125,40_0006775_0006799-reel_begin_end,1293,-80.289307,-164.054398
7,20775,652,20953.0,895.0,20536,1365,20086,988,1513,1984,8.19,-19.09,10.79,-30.82,4.68,-53.51,-1.91,-35.31,125,40_0006775_0006799-reel_begin_end,1294,-80.286606,-163.9599
8,23757,643,23928.0,785.0,23546,1369,23093,994,1513,1984,7.92,-18.65,10.43,-25.51,4.83,-53.7,-1.81,-35.6,125,40_0006775_0006799-reel_begin_end,1295,-80.283905,-163.870804
9,26759,650,26931.0,788.0,26545,1367,26106,1003,1513,1984,7.66,-18.99,10.18,-25.65,4.52,-53.6,-1.91,-36.03,125,40_0006775_0006799-reel_begin_end,1296,-80.279907,-163.7789
10,29764,658,29939.0,871.0,29514,1372,29136,994,1513,1984,7.29,-19.38,9.86,-29.66,3.63,-53.84,-1.91,-35.6,125,40_0006775_0006799-reel_begin_end,1297,-80.2771,-163.687103
11,32746,656,32918.0,857.0,32464,1379,32139,994,1513,1984,7.03,-19.28,9.55,-28.98,2.9,-54.18,-1.86,-35.6,125,40_0006775_0006799-reel_begin_end,1298,-80.273102,-163.5952
12,35735,646,35910.0,920.0,35513,1368,35167,1005,1513,1984,6.72,-18.8,9.29,-32.02,3.47,-53.65,-1.6,-36.13,125,40_0006775_0006799-reel_begin_end,1299,-80.267593,-163.506104
1,1504,697,,,1300,1364,490,991,1524,475,15.9,-21.62,,,12.96,-53.64,1.3,-35.73,125,40_0006800_0006824-reel_begin_end,1275,-80.342102,-165.7966
2,4510,700,,,4160,1362,3496,993,1524,475,15.84,-21.77,,,10.8,-53.54,1.24,-35.83,125,40_0006800_0006824-reel_begin_end,1276,-80.339401,-165.697906
3,7537,706,,,7162,1365,6523,995,1524,475,15.8,-22.05,,,10.4,-53.69,1.2,-35.93,125,40_0006800_0006824-reel_begin_end,1277,-80.339401,-165.596603
4,10560,699,10724.0,1203.0,10224,1361,9535,985,1524,475,15.7,-21.72,18.06,-45.91,10.86,-53.49,0.94,-35.45,125,40_0006800_0006824-reel_begin_end,1278,-80.3367,-165.496506
5,13560,698,13724.0,1163.0,13170,1360,12553,994,1524,475,15.7,-21.67,18.06,-43.99,10.08,-53.45,1.2,-35.88,125,40_0006800_0006824-reel_begin_end,1279,-80.336807,-165.391006
6,16565,711,16733.0,1138.0,16190,1361,15569,988,1524,475,15.48,-22.29,17.9,-42.79,10.08,-53.49,1.14,-35.59,125,40_0006800_0006824-reel_begin_end,1280,-80.334106,-165.286804
7,19571,701,19732.0,1104.0,19178,1361,18593,986,1524,475,15.28,-21.81,17.6,-41.16,9.62,-53.49,1.2,-35.49,125,40_0006800_0006824-reel_begin_end,1281,-80.331299,-165.184006
8,22550,705,22728.0,1137.0,22125,1375,21600,988,1524,475,14.98,-22.01,17.54,-42.74,8.86,-54.17,1.3,-35.59,125,40_0006800_0006824-reel_begin_end,1282,-80.328598,-165.092194
9,25548,740,25723.0,1240.0,25173,1361,24609,984,1524,475,14.66,-23.69,17.18,-47.69,9.26,-53.49,1.14,-35.4,125,40_0006800_0006824-reel_begin_end,1283,-80.327301,-164.997696
10,28557,710,28725.0,1150.0,28207,1364,27635,986,1524,475,14.36,-22.25,16.78,-43.37,9.32,-53.64,1.08,-35.49,125,40_0006800_0006824-reel_begin_end,1284,-80.3246,-164.897598
11,31538,678,31720.0,1075.0,31292,1367,30645,989,1524,475,13.94,-20.71,16.56,-39.77,10.4,-53.78,1.08,-35.64,125,40_0006800_0006824-reel_begin_end,1285,-80.321899,-164.800201
12,34530,649,34702.0,1057.0,34334,1364,33659,985,1524,475,13.68,-19.32,16.16,-38.9,10.86,-53.64,1.14,-35.45,125,40_0006800_0006824-reel_begin_end,1286,-80.317795,-164.719406
1,3002,715,3159.0,1157.0,2659,1361,1984,984,1506,1980,16.24,-22.83,18.56,-44.05,11.15,-53.84,1.14,-35.74,125,40_0006825_0006849-reel_begin_end,1263,-80.366196,-167.020599
2,6019,716,6172.0,1020.0,5644,1360,4990,989,1506,1980,16.34,-22.88,18.61,-37.47,10.78,-53.79,1.09,-35.98,125,40_0006825_0006849-reel_begin_end,1264,-80.366302,-166.921906
3,9040,673,9201.0,967.0,8615,1360,8019,986,1506,1980,16.18,-20.81,18.56,-34.93,9.88,-53.79,1.04,-35.84,125,40_0006825_0006849-reel_begin_end,1265,-80.360794,-166.817703
4,12051,724,12211.0,838.0,11633,1363,11026,985,1506,1980,16.34,-23.26,18.71,-28.73,10.14,-53.93,1.14,-35.79,125,40_0006825_0006849-reel_begin_end,1266,-80.358093,-166.713501
5,15057,689,15243.0,1219.0,14661,1363,14039,985,1506,1980,16.28,-21.58,19.04,-47.02,10.41,-53.93,1.19,-35.79,125,40_0006825_0006849-reel_begin_end,1267,-80.356796,-166.612106
6,18094,714,18259.0,887.0,17730,1364,17069,983,1506,1980,16.38,-22.78,18.83,-31.09,10.99,-53.98,1.19,-35.69,125,40_0006825_0006849-reel_begin_end,1268,-80.356796,-166.510696
7,21096,712,21286.0,1209.0,20689,1362,20082,983,1506,1980,16.12,-22.69,18.93,-46.54,10.08,-53.89,1.09,-35.69,125,40_0006825_0006849-reel_begin_end,1269,-80.355499,-166.410706
8,24104,715,,,23846,1362,23086,984,1506,1980,16.24,-22.83,,,12.41,-53.89,1.14,-35.74,125,40_0006825_0006849-reel_begin_end,1270,-80.352798,-166.294098
9,27134,698,,,26719,1361,26112,986,1506,1980,16.24,-22.01,,,10.08,-53.84,1.09,-35.84,125,40_0006825_0006849-reel_begin_end,1271,-80.352905,-166.192703
10,30154,723,,,29743,1363,29129,983,1506,1980,16.38,-23.21,,,10.29,-53.93,1.19,-35.69,125,40_0006825_0006849-reel_begin_end,1272,-80.350204,-166.092697
11,33164,730,,,32796,1363,32136,984,1506,1980,16.38,-23.55,,,10.93,-53.93,1.14,-35.74,125,40_0006825_0006849-reel_begin_end,1273,-80.347504,-166.003601
12,36187,712,,,35769,1364,35162,988,1506,1980,16.28,-22.69,,,10.08,-53.98,1.09,-35.93,125,40_0006825_0006849-reel_begin_end,1274,-80.344803,-165.895401
1,1497,691,1647.0,821.0,1197,1357,483,985,1513,475,16.1,-20.8,18.31,-27.07,11.68,-52.95,1.16,-34.99,125,40_0006850_0006874-reel_begin_end,1250,-80.390305,-168.531006
2,4508,719,4651.0,823.0,3937,1358,3498,995,1513,475,16.04,-22.15,18.15,-27.17,7.63,-53.0,1.16,-35.47,125,40_0006850_0006874-reel_begin_end,1251,-80.387604,-168.419998
3,7542,556,7681.0,789.0,7110,1358,6520,983,1513,475,16.1,-14.28,18.15,-25.53,9.73,-53.0,1.04,-34.89,125,40_0006850_0006874-reel_begin_end,1252,-80.3862,-168.299301
4,10551,760,10869.0,1254.0,10269,1374,9533,984,1513,475,16.1,-24.13,20.79,-47.98,11.95,-53.77,1.1,-34.94,125,40_0006850_0006874-reel_begin_end,1253,-80.384903,-168.186996
5,13562,702,13712.0,940.0,13261,1361,12533,991,1513,475,16.26,-21.33,18.47,-32.82,11.83,-53.14,1.1,-35.28,125,40_0006850_0006874-reel_begin_end,1254,-80.383606,-168.066406
6,16581,714,16731.0,883.0,16174,1359,15563,983,1513,475,16.1,-21.91,18.31,-30.07,10.1,-53.04,1.1,-34.89,125,40_0006850_0006874-reel_begin_end,1255,-80.382294,-167.959503
7,19608,692,19747.0,915.0,19197,1365,18576,984,1513,475,16.2,-20.84,18.25,-31.61,10.15,-53.33,1.0,-34.94,125,40_0006850_0006874-reel_begin_end,1256,-80.380997,-167.843002
8,22608,695,22754.0,1096.0,22194,1360,21579,991,1513,475,16.2,-20.99,18.36,-40.35,10.1,-53.09,1.04,-35.28,125,40_0006850_0006874-reel_begin_end,1257,-80.378296,-167.7388
9,25627,705,25774.0,1083.0,25288,1363,24606,984,1513,475,16.04,-21.47,18.21,-39.72,11.05,-53.24,1.0,-34.94,125,40_0006850_0006874-reel_begin_end,1258,-80.375595,-167.620895
10,28651,687,28797.0,1051.0,28258,1364,27633,985,1513,475,16.1,-20.6,18.25,-38.18,10.31,-53.29,1.1,-34.99,125,40_0006850_0006874-reel_begin_end,1259,-80.375595,-167.507202
11,31654,694,31804.0,1051.0,31301,1364,30633,984,1513,475,16.15,-20.94,18.36,-38.18,10.94,-53.29,1.1,-34.94,125,40_0006850_0006874-reel_begin_end,1260,-80.372894,-167.389297
12,34671,722,35042.0,1301.0,34303,1366,33649,991,1513,475,16.1,-22.29,21.57,-50.24,10.68,-53.38,1.04,-35.28,125,40_0006850_0006874-reel_begin_end,1261,-80.371597,-167.257706
1,3000,686,3507.0,1322.0,2543,1357,1975,975,1499,1975,16.02,-19.78,23.45,-51.02,9.33,-52.74,1.0,-33.97,125,40_0006875_0006899-reel_begin_end,1238,-80.411697,-169.891907
2,6031,653,6434.0,1275.0,5656,1358,5009,984,1499,1975,16.18,-18.15,22.09,-48.71,10.69,-52.79,1.21,-34.41,125,40_0006875_0006899-reel_begin_end,1239,-80.411697,-169.770004
3,9044,687,9437.0,1261.0,8690,1360,8033,988,1499,1975,16.08,-19.82,21.84,-48.02,10.89,-52.88,1.27,-34.61,125,40_0006875_0006899-reel_begin_end,1240,-80.408997,-169.658905
5,15071,696,15424.0,1252.0,14496,1361,14046,975,1499,1975,16.18,-20.27,21.35,-47.58,7.76,-52.93,1.16,-33.97,125,40_0006875_0006899-reel_begin_end,1241,-80.406296,-169.550705
6,18094,652,18233.0,991.0,17458,1361,17072,977,1499,1975,16.08,-18.11,18.12,-34.76,6.76,-52.93,1.11,-34.07,125,40_0006875_0006899-reel_begin_end,1242,-80.403595,-169.445099
7,21100,697,21404.0,1232.0,20518,1360,20079,982,1499,1975,16.02,-20.32,20.47,-46.6,7.49,-52.88,1.06,-34.32,125,40_0006875_0006899-reel_begin_end,1243,-80.402298,-169.320404
8,24110,803,24410.0,1245.0,23489,1360,23096,984,1499,1975,16.02,-25.52,20.42,-47.24,6.92,-52.88,1.16,-34.41,125,40_0006875_0006899-reel_begin_end,1244,-80.399597,-169.202499
9,27137,724,27287.0,933.0,26511,1363,26119,979,1499,1975,15.98,-21.64,18.17,-31.91,6.81,-53.03,1.06,-34.17,125,40_0006875_0006899-reel_begin_end,1245,-80.394104,-169.099701
10,30147,685,30422.0,1184.0,29532,1355,29129,980,1499,1975,15.98,-19.73,20.01,-44.24,6.97,-52.64,1.06,-34.22,125,40_0006875_0006899-reel_begin_end,1246,-80.394196,-168.981796
11,33171,722,33621.0,1301.0,32596,1360,32142,982,1499,1975,16.18,-21.54,22.77,-49.99,7.76,-52.88,1.11,-34.32,125,40_0006875_0006899-reel_begin_end,1247,-80.394196,-168.866699
12,36201,857,36551.0,1263.0,35583,1361,35172,981,1499,1975,16.18,-28.18,21.31,-48.12,7.13,-52.93,1.11,-34.27,125,40_0006875_0006899-reel_begin_end,1248,-80.391495,-168.759796
1,1494,679,1773.0,1296.0,872,1358,480,989,1513,469,16.25,-19.43,20.41,-49.74,6.98,-52.79,1.13,-34.66,125,40_0006900_0006924-reel_begin_end,1225,-80.431702,-171.355392
2,4518,712,4839.0,1304.0,4150,1358,3496,976,1513,469,16.31,-21.05,21.1,-50.13,10.83,-52.79,1.07,-34.02,125,40_0006900_0006924-reel_begin_end,1226,-80.431702,-171.243103
3,7548,681,7819.0,1278.0,6919,1357,6519,972,1513,469,16.31,-19.53,20.35,-48.86,6.93,-52.74,0.97,-33.82,125,40_0006900_0006924-reel_begin_end,1227,-80.431793,-171.130798
4,10554,701,10811.0,1274.0,9990,1357,9536,987,1513,469,16.25,-20.51,20.09,-48.66,7.84,-52.74,1.07,-34.56,125,40_0006900_0006924-reel_begin_end,1228,-80.431793,-171.029404
5,13564,686,13832.0,1291.0,12960,1360,12539,977,1513,469,16.25,-19.78,20.25,-49.49,7.25,-52.88,0.97,-34.07,125,40_0006900_0006924-reel_begin_end,1229,-80.433197,-170.911606
6,16601,682,16744.0,1015.0,16015,1357,15573,973,1513,469,16.36,-19.58,18.49,-35.94,7.62,-52.74,1.03,-33.87,125,40_0006900_0006924-reel_begin_end,1230,-80.430496,-170.799194
7,19604,712,19900.0,1299.0,19043,1360,18590,984,1513,469,16.25,-21.05,20.67,-49.89,7.89,-52.88,1.13,-34.41,125,40_0006900_0006924-reel_begin_end,1231,-80.430603,-170.684097
8,22614,699,,,21982,1360,21593,973,1513,469,16.25,-20.41,,,6.83,-52.88,1.03,-33.87,125,40_0006900_0006924-reel_begin_end,1232,-80.426498,-170.569
9,25644,685,,,25055,1358,24630,981,1513,469,16.25,-19.73,,,7.47,-52.79,1.13,-34.27,125,40_0006900_0006924-reel_begin_end,1233,-80.425201,-170.457993
10,28661,702,,,28022,1360,27640,980,1513,469,16.36,-20.56,,,6.83,-52.88,1.13,-34.22,125,40_0006900_0006924-reel_begin_end,1234,-80.421097,-170.342804
11,31671,686,,,31235,1358,30643,973,1513,469,16.36,-19.78,,,9.86,-52.79,1.03,-33.87,125,40_0006900_0006924-reel_begin_end,1235,-80.4198,-170.226303
12,34688,676,,,34134,1357,33680,990,1513,469,16.31,-19.28,,,8.05,-52.74,1.28,-34.71,125,40_0006900_0006924-reel_begin_end,1236,-80.417099,-170.111206
1,2993,837,3139.0,1307.0,2396,1356,1979,1010,1510,1972,16.09,-28.56,18.27,-50.38,7.19,-52.65,0.97,-36.59,125,40_0006925_0006949-reel_begin_end,1213,-80.427002,-172.735001
2,6034,798,6184.0,1257.0,5644,1354,5012,1010,1510,1972,16.26,-26.75,18.49,-48.06,10.44,-52.56,1.02,-36.59,125,40_0006925_0006949-reel_begin_end,1214,-80.427094,-172.617203
3,9029,828,9194.0,1216.0,8426,1352,8019,1008,1510,1972,16.03,-28.15,18.49,-46.15,7.04,-52.46,0.97,-36.5,125,40_0006925_0006949-reel_begin_end,1215,-80.425705,-172.503494
4,12041,888,12312.0,1317.0,11469,1353,11027,1011,1510,1972,15.99,-30.93,20.03,-50.84,7.46,-52.51,0.87,-36.64,125,40_0006925_0006949-reel_begin_end,1216,-80.4272,-172.3815
5,15079,812,15368.0,1321.0,14675,1353,14054,1010,1510,1972,16.26,-27.4,20.57,-51.03,10.23,-52.51,0.97,-36.59,125,40_0006925_0006949-reel_begin_end,1217,-80.429901,-172.267899
6,18092,831,,,18945,1399,17067,1016,1510,1972,16.15,-28.29,,,28.87,-54.65,0.87,-36.87,125,40_0006925_0006949-reel_begin_end,1218,-80.429993,-172.160995
7,21095,844,,,20474,1351,20077,1011,1510,1972,16.2,-28.89,,,6.94,-52.42,1.02,-36.64,125,40_0006925_0006949-reel_begin_end,1219,-80.429993,-172.050095
8,24128,832,24292.0,1276.0,23781,1353,23099,1025,1510,1972,16.09,-28.33,18.54,-48.94,10.92,-52.51,0.75,-37.29,125,40_0006925_0006949-reel_begin_end,1220,-80.430099,-171.930801
10,30148,696,30298.0,925.0,29834,1360,29130,975,1510,1972,16.09,-22.02,18.33,-32.65,11.41,-52.84,0.91,-34.97,125,40_0006925_0006949-reel_begin_end,1221,-80.431503,-171.8172
11,33175,690,33468.0,1268.0,32532,1356,32164,987,1510,1972,16.2,-21.74,20.57,-48.57,6.61,-52.65,1.12,-35.52,125,40_0006925_0006949-reel_begin_end,1222,-80.430206,-171.710297
12,36199,686,,,35670,1353,35188,986,1510,1972,16.26,-21.56,,,8.37,-52.51,1.18,-35.48,125,40_0006925_0006949-reel_begin_end,1223,-80.430206,-171.592407
1,1502,852,1649.0,1159.0,1095,1351,470,1010,1506,463,15.98,-28.26,18.09,-43.25,10.15,-52.63,1.2,-35.98,125,40_0006950_0006974-reel_begin_end,1200,-80.412704,-174.2061
2,4531,917,4667.0,1178.0,3928,1352,3492,1020,1506,463,15.82,-31.44,17.77,-44.18,7.19,-52.68,0.95,-36.47,125,40_0006950_0006974-reel_begin_end,1201,-80.415497,-174.093796
3,7545,849,,,6966,1350,6524,1016,1506,463,15.88,-28.12,,,7.59,-52.58,1.26,-36.27,125,40_0006950_0006974-reel_begin_end,1202,-80.415604,-173.986893
4,10544,845,,,9969,1350,9516,1018,1506,463,15.72,-27.92,,,7.49,-52.58,1.0,-36.37,125,40_0006950_0006974-reel_begin_end,1203,-80.415604,-173.874603
6,16594,829,16748.0,1054.0,15994,1352,15569,1010,1506,463,15.72,-27.14,17.93,-38.13,7.13,-52.68,1.05,-35.98,125,40_0006950_0006974-reel_begin_end,1204,-80.418396,-173.756897
7,19598,847,19744.0,1164.0,18944,1351,18569,1013,1506,463,15.78,-28.02,17.87,-43.5,6.42,-52.63,1.05,-36.12,125,40_0006950_0006974-reel_begin_end,1205,-80.418396,-173.639008
8,22618,829,22761.0,1292.0,22021,1351,21600,1014,1506,463,15.78,-27.14,17.83,-49.75,7.23,-52.63,1.2,-36.17,125,40_0006950_0006974-reel_begin_end,1206,-80.418503,-173.533493
9,25648,839,25798.0,1286.0,25034,1351,24627,1016,1506,463,15.82,-27.63,17.97,-49.46,7.03,-52.63,1.2,-36.27,125,40_0006950_0006974-reel_begin_end,1207,-80.421295,-173.408905
10,28648,836,28788.0,1111.0,28213,1349,27631,1015,1506,463,15.82,-27.48,17.83,-40.91,9.59,-52.53,1.26,-36.22,125,40_0006950_0006974-reel_begin_end,1208,-80.424103,-173.2966
11,31665,826,31811.0,1273.0,31250,1348,30636,1014,1506,463,15.78,-26.99,17.87,-48.82,9.84,-52.48,1.05,-36.17,125,40_0006950_0006974-reel_begin_end,1209,-80.421402,-173.184296
12,34699,844,34856.0,1292.0,34278,1346,33663,1018,1506,463,15.98,-27.87,18.23,-49.75,9.95,-52.39,1.15,-36.37,125,40_0006950_0006974-reel_begin_end,1210,-80.424103,-173.072006
1,1495,360,1813.0,1046.0,924,1316,485,1006,1499,470,16.07,-4.87,20.73,-38.18,7.71,-51.29,1.27,-36.24,125,40_0007000_0007024-reel_begin_end,1175,-80.4021,-177.064804
2,4522,342,4847.0,999.0,3932,1322,3511,999,1499,470,16.03,-4.0,20.79,-35.9,7.38,-51.58,1.21,-35.9,125,40_0007000_0007024-reel_begin_end,1176,-80.403503,-176.948395
3,7528,251,7817.0,1042.0,6971,1316,6514,991,1499,470,15.97,0.42,20.2,-37.99,7.81,-51.29,1.11,-35.51,125,40_0007000_0007024-reel_begin_end,1177,-80.403595,-176.837494
4,10535,309,10777.0,970.0,9920,1325,9527,992,1499,470,15.92,-2.4,19.47,-34.49,6.91,-51.73,1.16,-35.56,125,40_0007000_0007024-reel_begin_end,1178,-80.403595,-176.726501
5,13565,387,14111.0,1167.0,12954,1317,12554,991,1499,470,15.92,-6.18,23.92,-44.06,6.97,-51.34,1.11,-35.51,125,40_0007000_0007024-reel_begin_end,1179,-80.404999,-176.614197
6,16577,430,16952.0,1090.0,16024,1339,15563,1011,1499,470,15.81,-8.27,21.3,-40.32,7.71,-52.41,0.95,-36.48,125,40_0007000_0007024-reel_begin_end,1180,-80.406403,-176.492294
7,19588,380,20013.0,1082.0,18949,1325,18577,1009,1499,470,15.97,-5.85,22.2,-39.93,6.61,-51.73,1.16,-36.39,125,40_0007000_0007024-reel_begin_end,1181,-80.406494,-176.3759
