A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,845,576,1792,1129,702,1341,317,1025,1513,281,9.03,-14.61,22.82,-41.16,6.94,-51.33,1.34,-36.17,40_0007875_0007899-reel_begin_end.tiff
2,3874,543,4838,1009,3691,1341,3288,995,1513,281,9.45,-13.03,23.49,-35.4,6.78,-51.33,0.91,-34.73,40_0007875_0007899-reel_begin_end.tiff
3,6883,548,7826,1022,6711,1341,6326,1030,1513,281,9.29,-13.27,23.02,-36.02,6.78,-51.33,1.18,-36.41,40_0007875_0007899-reel_begin_end.tiff
4,9892,596,10857,995,9724,1337,9353,1026,1513,281,9.13,-15.57,23.18,-34.73,6.68,-51.14,1.28,-36.21,40_0007875_0007899-reel_begin_end.tiff
5,12919,543,13877,1100,12744,1338,12362,1033,1513,281,9.23,-13.03,23.18,-39.77,6.68,-51.19,1.12,-36.55,40_0007875_0007899-reel_begin_end.tiff
6,15934,547,16869,1105,15809,1339,15369,1032,1513,281,9.45,-13.22,23.07,-40.01,7.63,-51.24,1.22,-36.5,40_0007875_0007899-reel_begin_end.tiff
7,18953,571,19889,1140,18746,1334,18389,1018,1513,281,9.29,-14.37,22.92,-41.69,6.27,-51.0,1.07,-35.83,40_0007875_0007899-reel_begin_end.tiff
8,21972,543,22872,1146,21801,1338,21426,1026,1513,281,9.13,-13.03,22.24,-41.97,6.64,-51.19,1.18,-36.21,40_0007875_0007899-reel_begin_end.tiff
9,24969,504,25854,1157,24872,1338,24401,989,1513,281,9.08,-11.16,21.98,-42.5,7.67,-51.19,0.81,-34.44,40_0007875_0007899-reel_begin_end.tiff
10,27996,594,28882,1027,27842,1337,27435,1013,1513,281,9.19,-15.48,22.09,-36.26,6.94,-51.14,1.01,-35.59,40_0007875_0007899-reel_begin_end.tiff
11,31022,544,31912,1200,30908,1338,30462,1003,1513,281,9.13,-13.08,22.09,-44.57,7.47,-51.19,0.97,-35.11,40_0007875_0007899-reel_begin_end.tiff
12,34036,478,34908,1048,33861,1339,33465,1001,1513,281,9.33,-9.91,22.03,-37.27,6.78,-51.24,1.01,-35.01,40_0007875_0007899-reel_begin_end.tiff
