A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2286,595,2722,1086,1962,1515,1772,1060,1510,1758,8.17,-15.36,14.55,-39.34,3.42,-60.29,0.63,-38.07,40_0008850_0008874-reel_begin_end.tiff
2,5236,570,5679,1222,4918,1515,4743,1090,1510,1758,8.02,-14.14,14.51,-45.98,3.36,-60.29,0.8,-39.54,40_0008850_0008874-reel_begin_end.tiff
3,8246,574,8536,1210,7932,1513,7732,1041,1510,1758,8.17,-14.34,12.41,-45.4,3.57,-60.19,0.63,-37.14,40_0008850_0008874-reel_begin_end.tiff
4,11193,538,,,10850,1511,10689,1083,1510,1758,8.12,-12.58,,,3.1,-60.1,0.74,-39.19,40_0008850_0008874-reel_begin_end.tiff
5,14220,599,14656,1142,13884,1513,13702,1049,1510,1758,8.22,-15.56,14.61,-42.08,3.3,-60.19,0.63,-37.53,40_0008850_0008874-reel_begin_end.tiff
6,17229,565,17704,919,16915,1515,16726,1056,1510,1758,8.06,-13.9,15.02,-31.18,3.46,-60.29,0.69,-37.88,40_0008850_0008874-reel_begin_end.tiff
7,20176,567,20794,1163,19844,1515,19659,1049,1510,1758,8.17,-13.99,17.22,-43.1,3.3,-60.29,0.59,-37.53,40_0008850_0008874-reel_begin_end.tiff
8,23186,591,23622,1016,22876,1521,22669,1040,1510,1758,8.17,-15.17,14.55,-35.92,3.62,-60.58,0.59,-37.09,40_0008850_0008874-reel_begin_end.tiff
9,26213,561,26656,777,25892,1513,25692,1039,1510,1758,8.12,-13.7,14.61,-24.25,3.42,-60.19,0.49,-37.05,40_0008850_0008874-reel_begin_end.tiff
10,29156,583,29589,792,28832,1511,28642,1052,1510,1758,8.17,-14.78,14.51,-24.98,3.42,-60.1,0.63,-37.68,40_0008850_0008874-reel_begin_end.tiff
11,32107,565,32529,989,31775,1507,31579,1035,1510,1758,8.33,-13.9,14.51,-34.6,3.46,-59.9,0.59,-36.85,40_0008850_0008874-reel_begin_end.tiff
12,35066,578,35502,1129,34724,1510,34538,1041,1510,1758,8.17,-14.53,14.55,-41.44,3.15,-60.05,0.43,-37.14,40_0008850_0008874-reel_begin_end.tiff
