A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1276,383,1686,765,1097,1324,679,981,1506,647,9.99,-5.41,16.06,-23.85,7.33,-50.84,1.14,-34.28,40_0007300_0007324-reel_begin_end.tiff
2,4303,400,4799,995,4117,1322,3724,1002,1506,647,10.09,-6.23,17.44,-34.96,7.33,-50.74,1.51,-35.29,40_0007300_0007324-reel_begin_end.tiff
3,7329,329,7726,856,7168,1319,6726,982,1506,647,10.03,-2.8,15.92,-28.24,7.64,-50.6,1.09,-34.33,40_0007300_0007324-reel_begin_end.tiff
4,10339,489,10743,890,10157,1327,9750,987,1506,647,10.03,-10.53,16.02,-29.89,7.33,-50.98,1.3,-34.57,40_0007300_0007324-reel_begin_end.tiff
5,13356,400,13774,785,13213,1326,12756,980,1506,647,10.13,-6.23,16.33,-24.82,8.01,-50.93,1.24,-34.23,40_0007300_0007324-reel_begin_end.tiff
6,16390,398,16794,839,16201,1326,15772,974,1506,647,10.19,-6.13,16.18,-27.42,7.39,-50.93,1.03,-33.94,40_0007300_0007324-reel_begin_end.tiff
7,19386,355,19869,1033,19204,1331,18804,985,1506,647,10.13,-4.06,17.29,-36.79,7.44,-51.18,1.51,-34.47,40_0007300_0007324-reel_begin_end.tiff
8,22409,381,22870,1101,22198,1328,21820,985,1506,647,10.03,-5.31,16.86,-40.07,6.9,-51.03,1.3,-34.47,40_0007300_0007324-reel_begin_end.tiff
9,25443,394,25936,1027,25278,1327,24839,982,1506,647,10.09,-5.94,17.4,-36.5,7.64,-50.98,1.14,-34.33,40_0007300_0007324-reel_begin_end.tiff
10,28445,368,28852,792,28273,1327,27866,992,1506,647,9.82,-4.69,15.86,-25.16,7.27,-50.98,1.24,-34.81,40_0007300_0007324-reel_begin_end.tiff
11,31451,414,31876,878,31269,1328,30876,988,1506,647,9.76,-6.91,16.06,-29.31,7.07,-51.03,1.24,-34.62,40_0007300_0007324-reel_begin_end.tiff
12,34485,385,34892,805,34278,1326,33899,980,1506,647,9.82,-5.51,15.86,-25.78,6.75,-50.93,1.14,-34.23,40_0007300_0007324-reel_begin_end.tiff
