A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1131,553,1770,1015,563,1498,363,1025,1510,349,13.4,-13.42,22.71,-36.11,5.13,-59.84,2.21,-36.6,40_0008475_0008499-reel_begin_end.tiff
2,4158,570,4897,1201,3565,1501,3390,1056,1510,349,13.5,-14.25,24.27,-45.25,4.86,-59.99,2.32,-38.13,40_0008475_0008499-reel_begin_end.tiff
3,7171,567,7910,1177,6624,1500,6403,1010,1510,349,13.4,-14.11,24.17,-44.07,5.43,-59.94,2.21,-35.87,40_0008475_0008499-reel_begin_end.tiff
4,10180,561,10798,1146,9609,1501,9412,1015,1510,349,13.24,-13.81,22.24,-42.55,4.92,-59.99,2.05,-36.11,40_0008475_0008499-reel_begin_end.tiff
5,13197,579,13837,1204,12654,1501,12433,1020,1510,349,13.34,-14.69,22.66,-45.4,5.43,-59.99,2.21,-36.36,40_0008475_0008499-reel_begin_end.tiff
6,16234,593,16888,1013,15681,1501,15459,1014,1510,349,13.44,-15.38,22.97,-36.01,5.39,-59.99,2.16,-36.06,40_0008475_0008499-reel_begin_end.tiff
7,19234,578,19859,1178,18684,1500,18452,1001,1510,349,13.3,-14.65,22.4,-44.12,5.29,-59.94,1.91,-35.42,40_0008475_0008499-reel_begin_end.tiff
8,22251,583,22901,1016,21683,1500,21479,1013,1510,349,13.4,-14.89,22.87,-36.16,5.13,-59.94,2.16,-36.01,40_0008475_0008499-reel_begin_end.tiff
9,25284,591,,,24731,1503,24502,1006,1510,349,13.44,-15.28,,,5.39,-60.08,2.05,-35.67,40_0008475_0008499-reel_begin_end.tiff
10,28284,522,28966,1014,27734,1502,27527,1027,1510,349,13.3,-11.89,23.23,-36.06,5.29,-60.04,2.27,-36.7,40_0008475_0008499-reel_begin_end.tiff
11,31287,591,,,30729,1502,30533,1025,1510,349,13.2,-15.28,,,5.07,-60.04,2.21,-36.6,40_0008475_0008499-reel_begin_end.tiff
12,34331,516,35052,1195,33788,1506,33545,1003,1510,349,13.4,-11.6,23.9,-44.95,5.49,-60.23,1.95,-35.52,40_0008475_0008499-reel_begin_end.tiff
