A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2371,553,3210,1055,2228,1340,1789,993,1506,1789,9.38,-13.38,21.67,-37.75,7.28,-51.59,0.85,-34.74,40_0007850_0007874-reel_begin_end.tiff
2,5317,550,6249,1204,5177,1343,4752,999,1506,1789,9.17,-13.23,22.83,-44.99,7.12,-51.74,0.89,-35.03,40_0007850_0007874-reel_begin_end.tiff
3,8330,673,,,8152,1339,7755,992,1506,1789,9.22,-19.2,,,6.61,-51.54,0.79,-34.69,40_0007850_0007874-reel_begin_end.tiff
4,11364,500,12328,1112,11239,1335,10782,990,1506,1789,9.27,-10.8,23.4,-40.52,7.44,-51.35,0.75,-34.6,40_0007850_0007874-reel_begin_end.tiff
5,14377,552,15377,1090,14249,1337,13813,1016,1506,1789,9.32,-13.33,23.97,-39.45,7.44,-51.45,1.06,-35.86,40_0007850_0007874-reel_begin_end.tiff
6,17373,560,18348,1125,17244,1337,16805,991,1506,1789,9.11,-13.72,23.4,-41.15,7.22,-51.45,0.79,-34.65,40_0007850_0007874-reel_begin_end.tiff
7,20410,559,21410,1063,20307,1336,19853,1027,1506,1789,9.22,-13.67,23.87,-38.14,7.71,-51.4,1.06,-36.39,40_0007850_0007874-reel_begin_end.tiff
8,23413,596,24449,955,23267,1336,22842,997,1506,1789,9.11,-15.47,24.29,-32.9,6.97,-51.4,0.75,-34.94,40_0007850_0007874-reel_begin_end.tiff
9,26423,518,27398,1001,26262,1332,25859,994,1506,1789,9.11,-11.68,23.4,-35.13,6.75,-51.2,0.85,-34.79,40_0007850_0007874-reel_begin_end.tiff
10,29379,563,30397,959,29212,1336,28855,1028,1506,1789,9.06,-13.86,23.97,-33.09,6.61,-51.4,1.38,-36.44,40_0007850_0007874-reel_begin_end.tiff
11,32417,576,33400,1107,32289,1333,31867,1022,1506,1789,9.32,-14.49,23.72,-40.28,7.44,-51.25,1.26,-36.15,40_0007850_0007874-reel_begin_end.tiff
12,35413,583,36317,986,35277,1339,34870,1025,1506,1789,9.11,-14.83,22.36,-34.4,7.12,-51.54,1.16,-36.3,40_0007850_0007874-reel_begin_end.tiff
