A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2783,424,3219,1026,2619,1326,2191,982,1499,2158,9.8,-7.91,16.15,-36.97,7.41,-51.45,1.18,-34.84,40_0007225_0007249-reel_begin_end.tiff
2,5800,402,6240,877,5654,1328,5204,982,1499,2158,9.9,-6.84,16.31,-29.78,7.78,-51.55,1.22,-34.84,40_0007225_0007249-reel_begin_end.tiff
3,8823,419,,,8395,1451,8241,975,1499,2158,9.8,-7.67,,,3.57,-57.49,1.32,-34.51,40_0007225_0007249-reel_begin_end.tiff
4,11830,428,12456,1163,11652,1325,11248,982,1499,2158,9.9,-8.1,19.02,-43.58,7.31,-51.4,1.43,-34.84,40_0007225_0007249-reel_begin_end.tiff
5,14843,426,15651,1181,14650,1327,14254,982,1499,2158,9.8,-8.0,21.57,-44.45,6.99,-51.5,1.22,-34.84,40_0007225_0007249-reel_begin_end.tiff
6,17887,419,18333,757,17705,1324,17283,980,1499,2158,10.12,-7.67,16.62,-23.98,7.47,-51.36,1.32,-34.75,40_0007225_0007249-reel_begin_end.tiff
7,20889,438,21325,740,20714,1325,20303,985,1499,2158,9.86,-8.58,16.21,-23.16,7.31,-51.4,1.32,-34.99,40_0007225_0007249-reel_begin_end.tiff
8,23906,426,24560,1146,23720,1327,23317,992,1499,2158,9.96,-8.0,19.49,-42.76,7.25,-51.5,1.38,-35.33,40_0007225_0007249-reel_begin_end.tiff
9,26922,414,27611,1181,26754,1328,26333,982,1499,2158,9.76,-7.42,19.8,-44.45,7.31,-51.55,1.18,-34.84,40_0007225_0007249-reel_begin_end.tiff
10,29950,422,30468,1052,29775,1325,29346,982,1499,2158,10.02,-7.81,17.57,-38.22,7.47,-51.4,1.22,-34.84,40_0007225_0007249-reel_begin_end.tiff
11,32946,401,33560,1240,32764,1328,32360,983,1499,2158,9.96,-6.8,18.91,-47.3,7.31,-51.55,1.43,-34.89,40_0007225_0007249-reel_begin_end.tiff
12,35969,452,36683,1230,35787,1325,35380,981,1499,2158,9.86,-9.26,20.26,-46.82,7.21,-51.4,1.28,-34.8,40_0007225_0007249-reel_begin_end.tiff
