A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,774,572,1195,1075,449,1512,267,1037,1517,259,8.02,-13.95,14.11,-38.38,3.31,-59.6,0.67,-36.53,40_0008775_0008799-reel_begin_end.tiff
2,3784,569,4199,1174,3459,1509,3267,1030,1517,259,8.16,-13.81,14.17,-43.18,3.45,-59.45,0.67,-36.19,40_0008775_0008799-reel_begin_end.tiff
3,6738,573,7124,1076,6409,1508,6231,1035,1517,259,8.22,-14.0,13.81,-38.43,3.45,-59.4,0.88,-36.43,40_0008775_0008799-reel_begin_end.tiff
4,9751,569,10144,943,9429,1509,9251,1039,1517,259,8.12,-13.81,13.81,-31.97,3.45,-59.45,0.88,-36.63,40_0008775_0008799-reel_begin_end.tiff
5,12764,561,13161,1128,12443,1506,12236,1027,1517,259,8.16,-13.42,13.91,-40.95,3.51,-59.3,0.51,-36.05,40_0008775_0008799-reel_begin_end.tiff
6,15777,698,16159,1074,15452,1505,15267,1022,1517,259,8.06,-20.07,13.59,-38.33,3.35,-59.26,0.67,-35.8,40_0008775_0008799-reel_begin_end.tiff
7,18734,560,19112,1209,18419,1508,18223,1023,1517,259,8.02,-13.37,13.49,-44.88,3.45,-59.4,0.61,-35.85,40_0008775_0008799-reel_begin_end.tiff
8,21674,542,22053,1084,21346,1505,21153,1023,1517,259,8.16,-12.5,13.65,-38.81,3.41,-59.26,0.61,-35.85,40_0008775_0008799-reel_begin_end.tiff
9,24624,528,25049,1071,24299,1509,24103,1025,1517,259,8.16,-11.82,14.32,-38.18,3.45,-59.45,0.61,-35.95,40_0008775_0008799-reel_begin_end.tiff
10,27584,551,28031,1176,27249,1506,27070,1032,1517,259,8.16,-12.93,14.63,-43.28,3.31,-59.3,0.72,-36.29,40_0008775_0008799-reel_begin_end.tiff
11,30524,550,30935,1170,30178,1510,29992,1032,1517,259,8.16,-12.89,14.11,-42.99,3.15,-59.5,0.46,-36.29,40_0008775_0008799-reel_begin_end.tiff
12,33456,557,33874,1127,33124,1512,32946,1027,1517,259,7.9,-13.23,13.95,-40.9,3.09,-59.6,0.51,-36.05,40_0008775_0008799-reel_begin_end.tiff
