A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1278,386,2189,1119,1125,1322,675,986,1506,646,10.01,-5.67,23.28,-40.85,7.78,-50.59,1.23,-34.47,40_0007350_0007374-reel_begin_end.tiff
2,4305,384,5205,1111,4165,1328,3733,1012,1506,646,9.97,-5.57,23.08,-40.47,7.93,-50.88,1.64,-35.71,40_0007350_0007374-reel_begin_end.tiff
3,7321,399,7739,910,7203,1328,6739,983,1506,646,9.91,-6.29,16.0,-30.82,8.19,-50.88,1.43,-34.32,40_0007350_0007374-reel_begin_end.tiff
4,10331,353,11242,1270,10170,1323,9749,986,1506,646,9.91,-4.08,23.18,-48.1,7.57,-50.64,1.43,-34.47,40_0007350_0007374-reel_begin_end.tiff
5,13359,367,13745,828,13198,1323,12745,961,1506,646,9.91,-4.75,15.53,-26.88,7.57,-50.64,0.97,-33.27,40_0007350_0007374-reel_begin_end.tiff
6,16382,352,16778,681,16196,1324,15750,962,1506,646,9.81,-4.03,15.58,-19.83,7.1,-50.69,0.6,-33.31,40_0007350_0007374-reel_begin_end.tiff
7,19393,371,19789,674,19200,1323,18796,983,1506,646,9.97,-4.95,15.74,-19.49,7.16,-50.64,1.27,-34.32,40_0007350_0007374-reel_begin_end.tiff
8,22419,564,22816,809,22208,1331,21812,987,1506,646,9.91,-14.21,15.69,-25.97,6.84,-51.03,1.07,-34.51,40_0007350_0007374-reel_begin_end.tiff
9,25432,361,25846,644,25282,1326,24846,982,1506,646,9.81,-4.47,15.84,-18.05,7.62,-50.79,1.27,-34.27,40_0007350_0007374-reel_begin_end.tiff
10,28449,407,28835,807,28274,1325,27849,981,1506,646,9.91,-6.67,15.53,-25.87,7.36,-50.74,1.17,-34.23,40_0007350_0007374-reel_begin_end.tiff
11,31458,351,31866,800,31273,1323,30844,957,1506,646,9.75,-3.99,15.69,-25.54,7.06,-50.64,0.81,-33.07,40_0007350_0007374-reel_begin_end.tiff
12,34495,401,34906,903,34345,1323,33888,982,1506,646,9.85,-6.39,15.84,-30.48,7.67,-50.64,1.01,-34.27,40_0007350_0007374-reel_begin_end.tiff
