A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1495,360,1813,1046,924,1316,485,1006,1499,470,16.07,-4.87,20.73,-38.18,7.71,-51.29,1.27,-36.24,40_0007000_0007024-reel_begin_end.tiff
2,4522,342,4847,999,3932,1322,3511,999,1499,470,16.03,-4.0,20.79,-35.9,7.38,-51.58,1.21,-35.9,40_0007000_0007024-reel_begin_end.tiff
3,7528,251,7817,1042,6971,1316,6514,991,1499,470,15.97,0.42,20.2,-37.99,7.81,-51.29,1.11,-35.51,40_0007000_0007024-reel_begin_end.tiff
4,10535,309,10777,970,9920,1325,9527,992,1499,470,15.92,-2.4,19.47,-34.49,6.91,-51.73,1.16,-35.56,40_0007000_0007024-reel_begin_end.tiff
5,13565,387,14111,1167,12954,1317,12554,991,1499,470,15.92,-6.18,23.92,-44.06,6.97,-51.34,1.11,-35.51,40_0007000_0007024-reel_begin_end.tiff
6,16577,430,16952,1090,16024,1339,15563,1011,1499,470,15.81,-8.27,21.3,-40.32,7.71,-52.41,0.95,-36.48,40_0007000_0007024-reel_begin_end.tiff
7,19588,380,20013,1082,18949,1325,18577,1009,1499,470,15.97,-5.85,22.2,-39.93,6.61,-51.73,1.16,-36.39,40_0007000_0007024-reel_begin_end.tiff
8,22622,371,22997,1101,22033,1327,21601,999,1499,470,16.17,-5.41,21.67,-40.85,7.54,-51.83,1.21,-35.9,40_0007000_0007024-reel_begin_end.tiff
9,25639,377,25978,1019,25028,1319,24617,987,1499,470,16.13,-5.7,21.1,-36.87,7.18,-51.44,1.16,-35.32,40_0007000_0007024-reel_begin_end.tiff
10,28645,355,28917,977,28024,1331,27631,1007,1499,470,16.07,-4.63,20.06,-34.83,6.97,-52.02,1.21,-36.29,40_0007000_0007024-reel_begin_end.tiff
11,31680,878,31812,1121,31015,1344,30651,994,1499,470,16.29,-30.03,18.22,-41.82,6.55,-52.65,1.21,-35.66,40_0007000_0007024-reel_begin_end.tiff
12,34699,853,,,34284,1344,33670,997,1499,470,16.13,-28.81,,,10.05,-52.65,1.05,-35.8,40_0007000_0007024-reel_begin_end.tiff
