A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2445,282,2666,373,2025,1314,1217,992,1588,1217,18.93,2.64,22.17,-1.71,12.77,-46.7,0.93,-31.31,40_0013025_0013049-reel_begin_end.tiff
2,5468,283,5686,368,5156,1311,4237,992,1588,1217,18.98,2.6,22.17,-1.47,14.4,-46.56,0.93,-31.31,40_0013025_0013049-reel_begin_end.tiff
3,8546,284,8774,448,7999,1293,7314,996,1588,1217,18.93,2.55,22.27,-5.29,10.91,-45.7,0.87,-31.5,40_0013025_0013049-reel_begin_end.tiff
4,11576,283,11794,383,11334,1326,10341,994,1588,1217,18.93,2.6,22.13,-2.19,15.38,-47.28,0.83,-31.4,40_0013025_0013049-reel_begin_end.tiff
5,14592,284,14821,446,13988,1296,13364,993,1588,1217,18.87,2.55,22.23,-5.2,10.02,-45.84,0.87,-31.35,40_0013025_0013049-reel_begin_end.tiff
6,17592,284,17817,480,17062,1309,16364,993,1588,1217,18.87,2.55,22.17,-6.82,11.1,-46.47,0.87,-31.35,40_0013025_0013049-reel_begin_end.tiff
7,20612,284,20847,644,19955,1291,19381,997,1588,1217,18.87,2.55,22.32,-14.67,9.24,-45.6,0.83,-31.55,40_0013025_0013049-reel_begin_end.tiff
8,23639,284,23867,556,23116,1311,22408,994,1588,1217,18.98,2.55,22.32,-10.46,11.31,-46.56,0.93,-31.4,40_0013025_0013049-reel_begin_end.tiff
9,26642,283,26871,716,26397,1335,25414,987,1588,1217,18.87,2.6,22.23,-18.11,15.28,-47.71,0.87,-31.07,40_0013025_0013049-reel_begin_end.tiff
10,29666,282,29891,558,28659,1225,28434,992,1588,1217,18.93,2.64,22.23,-10.55,4.17,-42.45,0.87,-31.31,40_0013025_0013049-reel_begin_end.tiff
11,32686,283,32917,763,32146,1294,31458,993,1588,1217,18.93,2.6,22.32,-20.36,11.02,-45.75,0.93,-31.35,40_0013025_0013049-reel_begin_end.tiff
12,35692,283,35921,552,35169,1301,34464,992,1588,1217,18.87,2.6,22.23,-10.27,11.21,-46.08,0.87,-31.31,40_0013025_0013049-reel_begin_end.tiff
