A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2455,283,2640,370,2244,1323,1220,996,1588,1220,19.03,2.6,21.74,-1.56,15.93,-47.13,0.92,-31.5,40_0012975_0012999-reel_begin_end.tiff
2,5462,283,5643,291,5314,1316,4227,992,1588,1220,18.98,2.6,21.63,2.21,16.81,-46.8,0.88,-31.31,40_0012975_0012999-reel_begin_end.tiff
3,8472,284,8646,283,8351,1329,7237,997,1588,1220,18.98,2.55,21.53,2.6,17.21,-47.42,0.88,-31.55,40_0012975_0012999-reel_begin_end.tiff
4,11502,282,11673,282,10915,1304,10264,996,1588,1220,18.98,2.64,21.49,2.64,10.38,-46.23,0.83,-31.5,40_0012975_0012999-reel_begin_end.tiff
5,14510,283,14691,281,13997,1307,13279,996,1588,1220,19.03,2.6,21.68,2.69,11.51,-46.37,0.98,-31.5,40_0012975_0012999-reel_begin_end.tiff
6,17510,285,17701,289,17164,1323,16279,997,1588,1220,19.03,2.5,21.83,2.31,13.95,-47.13,0.98,-31.55,40_0012975_0012999-reel_begin_end.tiff
7,20537,286,20731,285,20245,1305,19309,995,1588,1220,18.98,2.45,21.83,2.5,14.7,-46.27,0.98,-31.45,40_0012975_0012999-reel_begin_end.tiff
8,23557,285,23755,346,23141,1298,22322,997,1588,1220,18.98,2.5,21.88,-0.42,12.88,-45.94,0.88,-31.55,40_0012975_0012999-reel_begin_end.tiff
9,26563,283,26758,315,26379,1300,25329,995,1588,1220,19.07,2.6,21.93,1.07,16.37,-46.03,0.98,-31.45,40_0012975_0012999-reel_begin_end.tiff
10,29587,284,29788,322,29432,1305,28355,996,1588,1220,18.98,2.55,21.93,0.73,16.71,-46.27,0.92,-31.5,40_0012975_0012999-reel_begin_end.tiff
11,32610,282,32808,300,32261,1299,31372,995,1588,1220,19.03,2.64,21.93,1.78,13.91,-45.99,0.88,-31.45,40_0012975_0012999-reel_begin_end.tiff
12,35610,284,35815,294,35140,1296,34379,995,1588,1220,19.03,2.55,22.03,2.07,12.14,-45.84,0.98,-31.45,40_0012975_0012999-reel_begin_end.tiff
