A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3965,284,4132,350,3592,1323,2733,1001,1588,2727,19.12,2.4,21.58,-0.74,13.62,-47.02,0.96,-31.7,40_0012950_0012974-reel_begin_end.tiff
2,6971,284,7136,285,6673,1327,5733,1000,1588,2727,19.06,2.4,21.49,2.35,14.67,-47.21,0.81,-31.65,40_0012950_0012974-reel_begin_end.tiff
3,9995,283,10159,283,9669,1327,8757,998,1588,2727,19.12,2.45,21.54,2.45,14.31,-47.21,0.87,-31.56,40_0012950_0012974-reel_begin_end.tiff
4,13011,285,13179,289,12649,1337,11773,999,1588,2727,19.06,2.35,21.54,2.16,13.72,-47.68,0.81,-31.61,40_0012950_0012974-reel_begin_end.tiff
5,16021,285,16189,352,15421,1297,14780,1000,1588,2727,19.21,2.35,21.68,-0.83,10.36,-45.78,0.92,-31.65,40_0012950_0012974-reel_begin_end.tiff
6,19041,284,19209,301,18803,1341,17807,998,1588,2727,19.06,2.4,21.54,1.59,15.55,-47.87,0.87,-31.56,40_0012950_0012974-reel_begin_end.tiff
7,22061,285,22239,282,21890,1329,20830,999,1588,2727,19.06,2.35,21.68,2.5,16.54,-47.3,0.92,-31.61,40_0012950_0012974-reel_begin_end.tiff
8,25061,283,25236,283,24672,1306,23827,998,1588,2727,19.06,2.45,21.64,2.45,13.33,-46.21,0.87,-31.56,40_0012950_0012974-reel_begin_end.tiff
9,28085,282,28259,286,27877,1320,26850,996,1588,2727,19.12,2.5,21.68,2.31,16.05,-46.87,0.92,-31.46,40_0012950_0012974-reel_begin_end.tiff
10,31115,284,31289,283,30739,1308,29877,997,1588,2727,19.12,2.4,21.68,2.45,13.58,-46.3,0.87,-31.51,40_0012950_0012974-reel_begin_end.tiff
11,34115,282,34296,350,33668,1311,32877,997,1588,2727,19.12,2.5,21.79,-0.74,12.53,-46.45,0.87,-31.51,40_0012950_0012974-reel_begin_end.tiff
12,37216,282,37391,291,36998,1321,35975,995,1588,2727,21.29,2.5,23.87,2.07,18.07,-46.92,2.99,-31.42,40_0012950_0012974-reel_begin_end.tiff
