A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2434,282,2669,496,2015,1288,1206,992,1584,1209,18.97,2.79,22.43,-7.5,12.79,-45.57,0.87,-31.34,40_0013075_0013099-reel_begin_end.tiff
2,5539,283,5767,571,4931,1291,4307,993,1584,1209,19.07,2.74,22.43,-11.1,10.11,-45.72,0.91,-31.39,40_0013075_0013099-reel_begin_end.tiff
3,8539,284,8773,469,8176,1308,7314,990,1584,1209,18.92,2.7,22.37,-6.2,13.57,-46.53,0.87,-31.24,40_0013075_0013099-reel_begin_end.tiff
4,11552,283,11790,534,10774,1232,10331,988,1584,1209,18.97,2.74,22.47,-9.32,7.5,-42.88,0.97,-31.15,40_0013075_0013099-reel_begin_end.tiff
5,14654,283,14892,432,14426,1304,13426,996,1584,1209,18.97,2.74,22.47,-4.42,15.61,-46.34,0.87,-31.53,40_0013075_0013099-reel_begin_end.tiff
6,17654,284,17895,417,17449,1291,16429,993,1584,1209,18.97,2.7,22.52,-3.7,15.95,-45.72,0.91,-31.39,40_0013075_0013099-reel_begin_end.tiff
7,20732,283,20970,440,20273,1291,19504,992,1584,1209,19.01,2.74,22.52,-4.8,12.25,-45.72,0.91,-31.34,40_0013075_0013099-reel_begin_end.tiff
8,23759,283,24000,375,23517,1306,22538,987,1584,1209,18.97,2.74,22.52,-1.68,15.4,-46.44,0.97,-31.1,40_0013075_0013099-reel_begin_end.tiff
9,26766,283,27007,344,26396,1290,25544,986,1584,1209,18.92,2.74,22.47,-0.19,13.47,-45.67,0.91,-31.05,40_0013075_0013099-reel_begin_end.tiff
10,29782,282,30020,425,29594,1306,28554,987,1584,1209,19.01,2.79,22.52,-4.08,16.24,-46.44,0.91,-31.1,40_0013075_0013099-reel_begin_end.tiff
11,32799,282,33047,590,32396,1293,31581,986,1584,1209,18.97,2.79,22.62,-12.01,13.03,-45.81,1.01,-31.05,40_0013075_0013099-reel_begin_end.tiff
12,35894,282,36145,498,35655,1311,34672,987,1584,1209,18.92,2.79,22.62,-7.59,15.4,-46.68,0.91,-31.1,40_0013075_0013099-reel_begin_end.tiff
