A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3960,285,4168,292,3745,1309,2728,995,1584,2732,19.06,2.5,22.14,2.17,15.87,-46.47,0.8,-31.45,40_0013000_0013024-reel_begin_end.tiff
2,6966,284,7174,299,6711,1333,5735,996,1584,2732,19.15,2.55,22.23,1.83,15.37,-47.61,0.9,-31.5,40_0013000_0013024-reel_begin_end.tiff
3,9986,282,10194,293,9819,1331,8755,992,1584,2732,19.15,2.64,22.23,2.12,16.67,-47.52,0.9,-31.31,40_0013000_0013024-reel_begin_end.tiff
4,13013,283,13224,380,12691,1314,11782,995,1584,2732,19.1,2.6,22.23,-2.04,14.33,-46.7,0.86,-31.45,40_0013000_0013024-reel_begin_end.tiff
5,16016,283,16224,307,15594,1318,14782,995,1584,2732,19.15,2.6,22.23,1.45,12.89,-46.9,0.86,-31.45,40_0013000_0013024-reel_begin_end.tiff
6,19026,285,19241,334,18322,1314,17798,993,1584,2732,19.0,2.5,22.19,0.16,8.57,-46.7,0.8,-31.35,40_0013000_0013024-reel_begin_end.tiff
7,22066,283,22278,308,21684,1306,20832,995,1584,2732,19.15,2.6,22.29,1.4,13.49,-46.32,0.86,-31.45,40_0013000_0013024-reel_begin_end.tiff
8,25066,284,25284,349,24754,1325,23838,995,1584,2732,19.0,2.55,22.23,-0.56,14.38,-47.23,0.8,-31.45,40_0013000_0013024-reel_begin_end.tiff
9,28080,282,28298,487,27526,1311,26848,993,1584,2732,19.06,2.64,22.29,-7.16,10.85,-46.56,0.8,-31.35,40_0013000_0013024-reel_begin_end.tiff
10,31110,282,31321,322,30895,1329,29875,994,1584,2732,19.21,2.64,22.33,0.73,16.02,-47.42,0.9,-31.4,40_0013000_0013024-reel_begin_end.tiff
11,34120,282,34334,320,33459,1297,32892,991,1584,2732,19.06,2.64,22.23,0.83,9.26,-45.89,0.86,-31.26,40_0013000_0013024-reel_begin_end.tiff
12,37133,282,37348,327,36714,1315,35902,993,1584,2732,20.99,2.64,24.17,0.49,14.78,-46.75,2.74,-31.35,40_0013000_0013024-reel_begin_end.tiff
