A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2460,283,2608,282,2282,1329,1219,1002,1588,1219,19.16,2.6,21.35,2.64,16.54,-47.42,0.87,-31.79,40_0012925_0012949-reel_begin_end.tiff
2,5467,284,5618,283,5295,1331,4222,1004,1588,1219,19.12,2.55,21.35,2.6,16.58,-47.52,0.77,-31.88,40_0012925_0012949-reel_begin_end.tiff
3,8559,286,8713,285,8156,1323,7317,1001,1588,1219,19.12,2.45,21.39,2.5,13.18,-47.13,0.81,-31.74,40_0012925_0012949-reel_begin_end.tiff
4,11585,283,11743,382,11226,1323,10347,1002,1588,1219,19.21,2.6,21.54,-2.14,13.92,-47.13,0.96,-31.79,40_0012925_0012949-reel_begin_end.tiff
5,14662,282,14823,323,14293,1322,13420,1002,1588,1219,19.12,2.64,21.49,0.68,13.68,-47.09,0.81,-31.79,40_0012925_0012949-reel_begin_end.tiff
6,17675,283,17836,289,17256,1310,16434,1001,1588,1219,19.16,2.6,21.54,2.31,12.99,-46.51,0.87,-31.74,40_0012925_0012949-reel_begin_end.tiff
7,20705,284,20869,320,20484,1329,19464,1002,1588,1219,19.16,2.55,21.58,0.83,15.91,-47.42,0.87,-31.79,40_0012925_0012949-reel_begin_end.tiff
8,23708,286,23876,420,23534,1327,22477,1002,1588,1219,19.06,2.45,21.54,-3.96,16.5,-47.33,0.92,-31.79,40_0012925_0012949-reel_begin_end.tiff
9,26722,281,26886,313,26373,1316,25484,998,1588,1219,19.12,2.69,21.54,1.16,13.98,-46.8,0.87,-31.59,40_0012925_0012949-reel_begin_end.tiff
10,29748,282,29913,327,29161,1310,28510,1000,1588,1219,19.06,2.64,21.49,0.49,10.41,-46.51,0.81,-31.69,40_0012925_0012949-reel_begin_end.tiff
11,32762,283,32923,283,32597,1337,31520,1001,1588,1219,19.12,2.6,21.49,2.6,16.69,-47.8,0.81,-31.74,40_0012925_0012949-reel_begin_end.tiff
12,35775,284,35936,328,35570,1317,34534,1000,1588,1219,19.16,2.55,21.54,0.44,16.14,-46.85,0.87,-31.69,40_0012925_0012949-reel_begin_end.tiff
