A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3954,283,4182,439,3498,1308,2730,990,1584,2726,18.96,2.29,22.32,-5.13,12.24,-46.46,0.92,-31.34,40_0013050_0013074-reel_begin_end.tiff
2,6964,283,7192,441,6360,1289,5740,992,1584,2726,18.96,2.29,22.32,-5.23,10.06,-45.56,0.92,-31.43,40_0013050_0013074-reel_begin_end.tiff
3,9971,282,10199,439,9270,1299,8746,990,1584,2726,18.92,2.34,22.28,-5.13,8.59,-46.03,0.86,-31.34,40_0013050_0013074-reel_begin_end.tiff
4,13001,283,13226,376,12575,1332,11770,994,1584,2726,18.92,2.29,22.23,-2.13,12.64,-47.6,0.77,-31.53,40_0013050_0013074-reel_begin_end.tiff
5,16013,285,16238,330,15496,1305,14785,994,1584,2726,18.92,2.19,22.23,0.05,11.3,-46.32,0.82,-31.53,40_0013050_0013074-reel_begin_end.tiff
6,19016,282,19244,406,18661,1302,17788,992,1584,2726,18.96,2.34,22.32,-3.56,13.73,-46.18,0.86,-31.43,40_0013050_0013074-reel_begin_end.tiff
7,22039,283,22274,514,21835,1322,20818,990,1584,2726,18.86,2.29,22.32,-8.7,15.85,-47.13,0.86,-31.34,40_0013050_0013074-reel_begin_end.tiff
8,25056,283,25298,689,24845,1320,23832,990,1584,2726,18.96,2.29,22.53,-17.02,15.85,-47.03,0.92,-31.34,40_0013050_0013074-reel_begin_end.tiff
9,28059,284,28291,552,27560,1301,26832,993,1584,2726,18.86,2.24,22.28,-10.5,11.5,-46.13,0.77,-31.48,40_0013050_0013074-reel_begin_end.tiff
10,31086,284,31318,410,30865,1309,29855,994,1584,2726,18.96,2.24,22.38,-3.75,15.71,-46.51,0.82,-31.53,40_0013050_0013074-reel_begin_end.tiff
11,34099,283,34331,464,33673,1296,32875,992,1584,2726,18.86,2.29,22.28,-6.32,12.58,-45.89,0.82,-31.43,40_0013050_0013074-reel_begin_end.tiff
12,37107,281,37338,436,36449,1293,35879,990,1584,2726,21.14,2.38,24.55,-4.99,11.45,-45.75,3.04,-31.34,40_0013050_0013074-reel_begin_end.tiff
