A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
2,5487,299,5581,306,4846,1313,4242,1021,1591,1210,19.13,2.14,20.5,1.8,9.79,-46.61,0.98,-32.57,103,40_0012725_0012749-reel_begin_end,156,-78.285095,-178.158295
3,8492,303,8580,309,8113,1336,7248,1024,1591,1210,19.18,1.94,20.46,1.66,13.65,-47.72,1.04,-32.72,103,40_0012725_0012749-reel_begin_end,157,-78.307602,-178.088394
4,11501,309,11585,306,10783,1306,10253,1024,1591,1210,19.13,1.66,20.36,1.8,8.67,-46.28,0.94,-32.72,103,40_0012725_0012749-reel_begin_end,158,-78.330795,-178.022797
5,14540,299,14708,531,14010,1302,13288,1031,1591,1210,19.38,2.14,21.83,-9.02,11.65,-46.08,1.13,-33.05,103,40_0012725_0012749-reel_begin_end,159,-78.353394,-177.952301
6,17552,299,17757,927,17096,1296,16290,1021,1591,1210,19.38,2.14,22.37,-28.05,12.73,-45.79,0.98,-32.57,103,40_0012725_0012749-reel_begin_end,160,-78.376602,-177.883194
7,20555,299,20713,759,20159,1286,19297,1027,1591,1210,19.38,2.14,21.68,-19.98,13.61,-45.31,1.04,-32.86,103,40_0012725_0012749-reel_begin_end,161,-78.398407,-177.819
8,23577,299,23637,303,23127,1292,22322,1017,1591,1210,19.38,2.14,20.26,1.94,12.82,-45.6,1.08,-32.38,103,40_0012725_0012749-reel_begin_end,162,-78.422302,-177.745697
9,26583,306,26667,296,25969,1313,25338,1021,1591,1210,19.13,1.8,20.36,2.28,10.18,-46.61,0.98,-32.57,103,40_0012725_0012749-reel_begin_end,163,-78.445602,-177.673904
10,29585,299,29676,289,28948,1292,28337,1021,1591,1210,19.13,2.14,20.46,2.62,9.85,-45.6,0.94,-32.57,103,40_0012725_0012749-reel_begin_end,164,-78.468796,-177.599304
11,32606,303,32703,293,31643,1302,31361,1024,1591,1210,19.13,1.94,20.55,2.42,5.09,-46.08,0.98,-32.72,103,40_0012725_0012749-reel_begin_end,165,-78.490601,-177.527603
12,35629,303,35730,313,35193,1333,34381,1027,1591,1210,19.13,1.94,20.61,1.46,12.78,-47.57,0.94,-32.86,103,40_0012725_0012749-reel_begin_end,166,-78.512497,-177.457794
1,3971,303,4078,333,3468,1329,2723,1017,1591,2723,19.36,1.64,20.94,0.21,11.95,-47.42,0.96,-32.5,103,40_0012750_0012774-reel_begin_end,167,-78.537704,-177.384598
2,6991,299,7105,309,6749,1349,5746,1017,1591,2723,19.32,1.83,21.0,1.35,15.75,-48.38,0.96,-32.5,103,40_0012750_0012774-reel_begin_end,168,-78.559601,-177.311493
3,9993,306,10120,427,9758,1370,8751,1021,1591,2723,19.32,1.5,21.19,-4.29,15.85,-49.38,1.01,-32.69,103,40_0012750_0012774-reel_begin_end,169,-78.582108,-177.240402
4,13009,303,13137,588,12372,1316,11768,1014,1591,2723,19.36,1.64,21.25,-11.99,9.97,-46.8,1.07,-32.36,103,40_0012750_0012774-reel_begin_end,170,-78.604004,-177.162399
5,16034,299,16152,309,15243,1289,14793,1021,1591,2723,19.26,1.83,21.0,1.35,7.6,-45.51,0.96,-32.69,103,40_0012750_0012774-reel_begin_end,171,-78.623093,-177.073395
6,19042,299,19156,306,18475,1323,17797,1021,1591,2723,19.32,1.83,21.0,1.5,10.96,-47.13,0.96,-32.69,103,40_0012750_0012774-reel_begin_end,172,-78.641495,-176.958496
7,22054,299,22161,296,21889,1356,20806,1024,1591,2723,19.32,1.83,20.89,1.97,16.88,-48.71,0.92,-32.84,103,40_0012750_0012774-reel_begin_end,173,-78.657806,-176.840698
8,25073,299,25231,588,24724,1333,23832,1017,1591,2723,19.26,1.83,21.59,-11.99,14.11,-47.61,0.96,-32.5,103,40_0012750_0012774-reel_begin_end,174,-78.672806,-176.725098
9,28090,299,28204,296,27895,1346,26845,1021,1591,2723,19.32,1.83,21.0,1.97,16.44,-48.23,0.96,-32.69,103,40_0012750_0012774-reel_begin_end,175,-78.689102,-176.613602
10,31098,303,31222,497,30501,1316,29854,1024,1591,2723,19.26,1.64,21.08,-7.64,10.46,-46.8,0.92,-32.84,103,40_0012750_0012774-reel_begin_end,176,-78.7034,-176.499405
11,34121,303,34245,531,33907,1363,32873,1011,1591,2723,19.26,1.64,21.08,-9.26,16.1,-49.05,0.86,-32.22,103,40_0012750_0012774-reel_begin_end,177,-78.718399,-176.381699
12,37133,303,37247,319,36506,1306,35888,1017,1591,2723,21.44,1.64,23.12,0.87,12.2,-46.32,3.09,-32.5,103,40_0012750_0012774-reel_begin_end,178,-78.734802,-176.273499
1,2455,313,2576,480,2280,1370,1207,1021,1591,1210,19.35,1.16,21.15,-6.82,16.76,-49.38,0.86,-32.69,103,40_0012775_0012799-reel_begin_end,180,-78.767502,-176.054703
2,5480,319,5601,578,5279,1353,4236,1017,1591,1210,19.4,0.87,21.19,-11.51,16.42,-48.57,0.96,-32.5,103,40_0012775_0012799-reel_begin_end,181,-78.782501,-175.9384
3,8497,299,8624,376,7963,1323,7259,1024,1591,1210,19.31,1.83,21.19,-1.85,11.39,-47.13,0.96,-32.84,103,40_0012775_0012799-reel_begin_end,182,-78.800903,-175.819397
4,11500,289,11617,480,10688,1282,10255,1017,1591,1210,19.46,2.31,21.19,-6.82,7.42,-45.17,1.0,-32.5,103,40_0012775_0012799-reel_begin_end,183,-78.814499,-175.708496
5,14519,299,14640,293,14063,1326,13281,1021,1591,1210,19.25,1.83,21.04,2.12,12.49,-47.28,0.9,-32.69,103,40_0012775_0012799-reel_begin_end,184,-78.8302,-175.593597
6,17545,299,17659,313,17397,1363,16300,1014,1591,1210,19.46,1.83,21.15,1.16,17.26,-49.05,1.0,-32.36,103,40_0012775_0012799-reel_begin_end,185,-78.847198,-175.485596
7,20548,296,20662,293,20410,1366,19306,1021,1591,1210,19.31,1.97,21.0,2.12,17.26,-49.19,0.9,-32.69,103,40_0012775_0012799-reel_begin_end,186,-78.8629,-175.375504
8,23561,296,23678,293,23306,1359,22316,1021,1591,1210,19.31,1.97,21.04,2.12,15.53,-48.86,0.86,-32.69,103,40_0012775_0012799-reel_begin_end,187,-78.877197,-175.262695
9,26587,293,26711,403,25839,1296,25342,1017,1591,1210,19.35,2.12,21.19,-3.14,8.27,-45.84,0.9,-32.5,103,40_0012775_0012799-reel_begin_end,188,-78.892899,-175.147095
10,29587,299,29704,296,29382,1349,28345,1021,1591,1210,19.31,1.83,21.04,1.97,16.27,-48.38,0.9,-32.69,103,40_0012775_0012799-reel_begin_end,189,-78.908493,-175.033493
11,32599,296,32723,380,32448,1349,31357,1021,1591,1210,19.31,1.97,21.15,-2.04,17.07,-48.38,0.9,-32.69,103,40_0012775_0012799-reel_begin_end,190,-78.922806,-174.915207
12,35628,296,35749,538,35487,1363,34387,1021,1591,1210,19.4,1.97,21.19,-9.6,17.31,-49.05,1.0,-32.69,103,40_0012775_0012799-reel_begin_end,191,-78.939194,-174.802399
1,3960,299,4078,289,3393,1323,2712,1014,1588,2716,19.22,2.14,20.95,2.62,10.91,-47.09,0.92,-32.24,103,40_0012800_0012824-reel_begin_end,192,-78.954193,-174.688293
2,6984,296,7104,296,6366,1306,5742,1014,1588,2716,19.13,2.28,20.89,2.28,10.07,-46.28,0.92,-32.24,103,40_0012800_0012824-reel_begin_end,193,-78.969803,-174.572601
3,9999,296,10120,373,9815,1353,8755,1021,1588,2716,19.22,2.28,20.99,-1.42,16.52,-48.53,0.98,-32.57,103,40_0012800_0012824-reel_begin_end,194,-78.984894,-174.455795
4,13009,299,13120,293,12821,1349,11761,1021,1588,2716,19.22,2.14,20.84,2.42,16.46,-48.34,0.92,-32.57,103,40_0012800_0012824-reel_begin_end,195,-78.999893,-174.344299
5,16028,299,16156,564,15787,1349,14787,1021,1588,2716,19.22,2.14,21.09,-10.6,15.68,-48.34,1.03,-32.57,103,40_0012800_0012824-reel_begin_end,196,-79.014801,-174.234299
6,19048,296,19169,356,18810,1356,17804,1021,1588,2716,19.22,2.28,20.99,-0.6,15.73,-48.68,0.98,-32.57,103,40_0012800_0012824-reel_begin_end,197,-79.030502,-174.115402
7,22052,299,22176,336,21867,1359,20807,1017,1588,2716,19.28,2.14,21.09,0.36,16.56,-48.82,1.03,-32.38,103,40_0012800_0012824-reel_begin_end,198,-79.0448,-174.001205
8,25077,296,25191,293,24886,1349,23833,1021,1588,2716,19.22,2.28,20.89,2.42,16.42,-48.34,0.98,-32.57,103,40_0012800_0012824-reel_begin_end,199,-79.059799,-173.881699
9,28097,299,28215,289,27933,1339,26853,1017,1588,2716,19.22,2.14,20.95,2.62,16.81,-47.86,0.98,-32.38,103,40_0012800_0012824-reel_begin_end,200,-79.077606,-173.759903
