A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3965,285,4116,527,3600,1327,2721,1005,1591,2721,19.26,3.12,21.48,-8.58,13.88,-47.24,0.92,-31.68,40_0012900_0012924-reel_begin_end.tiff
2,6975,286,7133,571,6593,1349,5734,1005,1591,2721,19.26,3.07,21.59,-10.7,13.63,-48.31,0.97,-31.68,40_0012900_0012924-reel_begin_end.tiff
3,10005,285,10156,468,9854,1328,8771,1005,1591,2721,19.26,3.12,21.48,-5.72,17.03,-47.29,1.07,-31.68,40_0012900_0012924-reel_begin_end.tiff
4,13019,285,13170,670,12341,1297,11781,1004,1591,2721,19.17,3.12,21.39,-15.49,9.18,-45.79,0.92,-31.63,40_0012900_0012924-reel_begin_end.tiff
5,16029,286,16180,619,15495,1309,14787,1004,1591,2721,19.17,3.07,21.39,-13.02,11.3,-46.37,0.86,-31.63,40_0012900_0012924-reel_begin_end.tiff
6,19055,285,19210,578,18800,1336,17817,1003,1591,2721,19.26,3.12,21.54,-11.04,15.5,-47.68,1.01,-31.58,40_0012900_0012924-reel_begin_end.tiff
7,22065,283,22206,294,21851,1317,20827,998,1591,2721,19.26,3.22,21.34,2.69,16.1,-46.76,1.01,-31.34,40_0012900_0012924-reel_begin_end.tiff
8,25069,284,25216,282,24914,1342,23831,1002,1591,2721,19.17,3.17,21.34,3.27,16.88,-47.97,0.92,-31.53,40_0012900_0012924-reel_begin_end.tiff
9,28094,285,28238,282,27745,1331,26853,1006,1591,2721,19.07,3.12,21.19,3.27,13.92,-47.44,0.77,-31.73,40_0012900_0012924-reel_begin_end.tiff
10,31111,285,31251,285,31010,1349,29873,1003,1591,2721,19.17,3.12,21.23,3.12,17.68,-48.31,0.92,-31.58,40_0012900_0012924-reel_begin_end.tiff
11,34114,283,34262,281,33527,1304,32876,1002,1591,2721,19.21,3.22,21.39,3.32,10.56,-46.13,0.97,-31.53,40_0012900_0012924-reel_begin_end.tiff
12,37139,285,37287,282,36961,1327,35901,1003,1591,2721,21.44,3.12,23.62,3.27,18.82,-47.24,3.19,-31.58,40_0012900_0012924-reel_begin_end.tiff
