A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2458,284,2589,282,2039,1331,1217,1004,1591,1214,19.17,2.55,21.09,2.64,13.03,-47.52,0.98,-31.88,40_0012875_0012899-reel_begin_end.tiff
2,5462,288,5596,284,4851,1305,4224,1006,1591,1214,19.08,2.36,21.04,2.55,10.12,-46.27,0.93,-31.98,40_0012875_0012899-reel_begin_end.tiff
3,8495,285,8619,357,7881,1297,7250,1005,1591,1214,19.12,2.5,20.94,-0.94,10.12,-45.89,0.87,-31.93,40_0012875_0012899-reel_begin_end.tiff
4,11505,285,11629,285,10958,1307,10264,1005,1591,1214,19.12,2.5,20.94,2.5,11.11,-46.37,0.93,-31.93,40_0012875_0012899-reel_begin_end.tiff
5,14502,290,14642,307,14096,1315,13264,1005,1591,1214,19.08,2.26,21.13,1.45,13.13,-46.75,0.93,-31.93,40_0012875_0012899-reel_begin_end.tiff
6,17532,284,17666,282,17001,1289,16290,1003,1591,1214,19.08,2.55,21.04,2.64,11.3,-45.51,0.87,-31.83,40_0012875_0012899-reel_begin_end.tiff
7,20555,284,20689,347,20109,1310,19314,1004,1591,1214,19.12,2.55,21.09,-0.46,12.59,-46.51,0.93,-31.88,40_0012875_0012899-reel_begin_end.tiff
8,23555,285,23692,365,23038,1301,22314,1004,1591,1214,19.12,2.5,21.13,-1.33,11.55,-46.08,0.93,-31.88,40_0012875_0012899-reel_begin_end.tiff
9,26575,284,26716,425,25954,1290,25334,1003,1591,1214,19.12,2.55,21.19,-4.19,10.02,-45.56,0.93,-31.83,40_0012875_0012899-reel_begin_end.tiff
10,29602,284,29746,399,29095,1300,28360,1003,1591,1214,19.08,2.55,21.19,-2.95,11.65,-46.03,0.87,-31.83,40_0012875_0012899-reel_begin_end.tiff
11,32608,285,32753,508,31944,1309,31364,1004,1591,1214,19.17,2.5,21.29,-8.16,9.44,-46.47,0.93,-31.88,40_0012875_0012899-reel_begin_end.tiff
12,35625,285,35766,364,35242,1318,34387,1003,1591,1214,19.12,2.5,21.19,-1.28,13.51,-46.9,0.98,-31.83,40_0012875_0012899-reel_begin_end.tiff
